dt,average
1960-09-01,25.139263157894742
1961-09-01,23.825421052631583
1962-09-01,24.30252631578947
1963-09-01,25.506789473684215
1964-09-01,24.31063157894737
1965-09-01,25.079736842105266
1966-09-01,22.979157894736844
1967-09-01,22.37273684210527
1968-09-01,22.870526315789462
1969-09-01,24.446631578947372
1970-09-01,24.846631578947374
1971-09-01,24.100052631578944
1972-09-01,25.80668421052631
1973-09-01,23.996736842105264
1974-09-01,20.100631578947365
1975-09-01,22.439736842105262
1976-09-01,23.427894736842102
1977-09-01,27.004105263157893
1978-09-01,25.669736842105266
1979-09-01,23.767842105263167
1980-09-01,26.192210526315794
1981-09-01,24.21784210526316
1982-09-01,24.837473684210533
1983-09-01,24.979368421052634
1984-09-01,23.567315789473685
1985-09-01,24.87057894736842
1986-09-01,25.513
1987-09-01,23.92478947368421
1988-09-01,24.732526315789478
1989-09-01,22.547526315789476
1990-09-01,25.73515789473684
1991-09-01,22.84926315789474
1992-09-01,24.281157894736847
1993-09-01,23.97415789473684
1994-09-01,23.683421052631584
1995-09-01,23.889631578947377
1996-09-01,22.934263157894737
1997-09-01,26.006947368421056
1998-09-01,27.759947368421052
1999-09-01,24.528105263157887
2000-09-01,25.96678947368421
2001-09-01,23.40694736842106
2002-09-01,25.236894736842103
2003-09-01,23.07936842105264
2004-09-01,24.565263157894734
2005-09-01,27.068263157894737
2006-09-01,23.594052631578954
2007-09-01,25.38336842105263
2008-09-01,23.180789473684214
2009-09-01,23.319894736842105
2010-09-01,25.598526315789474
2011-09-01,25.330631578947372
2012-09-01,25.358421052631577
