dt,average
1960-09-01,4.051
1961-09-01,5.081
1962-09-01,3.741
1963-09-01,7.256
1964-09-01,6.283
1965-09-01,7.362999999999999
1966-09-01,5.806
1967-09-01,6.0470000000000015
1968-09-01,3.971
1969-09-01,6.024
1970-09-01,4.048
1971-09-01,5.087
1972-09-01,4.168
1973-09-01,4.546
1974-09-01,7.103
1975-09-01,5.4910000000000005
1976-09-01,5.464
1977-09-01,5.885
1978-09-01,6.345
1979-09-01,7.0379999999999985
1980-09-01,4.877
1981-09-01,4.883
1982-09-01,5.3180000000000005
1983-09-01,3.38
1984-09-01,6.057
1985-09-01,4.523
1986-09-01,5.41
1987-09-01,4.522
1988-09-01,4.9590000000000005
1989-09-01,6.5870000000000015
1990-09-01,5.5280000000000005
1991-09-01,6.683
1992-09-01,0.2320000000000002
1993-09-01,5.09
1994-09-01,5.497000000000001
1995-09-01,8.437000000000001
1996-09-01,4.16
1997-09-01,6.99
1998-09-01,5.388
1999-09-01,5.859
2000-09-01,4.445
2001-09-01,6.57
2002-09-01,6.115
2003-09-01,5.035
2004-09-01,2.8200000000000003
2005-09-01,6.572
2006-09-01,6.522
2007-09-01,6.319
2008-09-01,5.386
2009-09-01,5.954
2010-09-01,6.252000000000002
2011-09-01,5.979
2012-09-01,4.7330000000000005
