dt,average
1960-09-01,16.30536363636364
1961-09-01,19.843181818181815
1962-09-01,15.062454545454546
1963-09-01,14.443272727272728
1964-09-01,15.806909090909091
1965-09-01,16.603454545454543
1966-09-01,15.280545454545454
1967-09-01,16.021636363636365
1968-09-01,17.319363636363633
1969-09-01,16.87272727272727
1970-09-01,17.093545454545453
1971-09-01,18.23827272727273
1972-09-01,16.733363636363638
1973-09-01,16.444000000000003
1974-09-01,16.183545454545456
1975-09-01,15.105727272727268
1976-09-01,15.601909090909095
1977-09-01,16.38181818181818
1978-09-01,14.839
1979-09-01,16.228909090909088
1980-09-01,17.201636363636364
1981-09-01,15.767636363636363
1982-09-01,16.43527272727273
1983-09-01,18.098999999999997
1984-09-01,15.139636363636363
1985-09-01,16.959363636363637
1986-09-01,15.369909090909092
1987-09-01,16.268454545454542
1988-09-01,15.721000000000002
1989-09-01,16.85427272727273
1990-09-01,16.294909090909094
1991-09-01,15.795454545454545
1992-09-01,16.192454545454545
1993-09-01,16.394454545454547
1994-09-01,15.931636363636363
1995-09-01,15.656454545454546
1996-09-01,16.767090909090907
1997-09-01,16.356363636363632
1998-09-01,17.776818181818182
1999-09-01,18.303636363636365
2000-09-01,16.25627272727273
2001-09-01,17.06354545454545
2002-09-01,18.41927272727273
2003-09-01,17.570454545454545
2004-09-01,17.52281818181818
2005-09-01,18.878090909090908
2006-09-01,16.285818181818186
2007-09-01,17.85818181818182
2008-09-01,17.432181818181817
2009-09-01,16.01681818181818
2010-09-01,18.527545454545454
2011-09-01,18.678272727272727
2012-09-01,17.072454545454544
