dt,average
1960-09-01,13.764874999999998
1961-09-01,12.519125
1962-09-01,14.437375000000003
1963-09-01,16.13475
1964-09-01,12.712
1965-09-01,12.677875
1966-09-01,15.131999999999998
1967-09-01,16.371750000000002
1968-09-01,13.922625
1969-09-01,14.039125
1970-09-01,12.188500000000001
1971-09-01,12.500125
1972-09-01,12.22175
1973-09-01,14.293374999999997
1974-09-01,15.9015
1975-09-01,14.84225
1976-09-01,14.873749999999998
1977-09-01,12.783375
1978-09-01,13.120125000000002
1979-09-01,15.499
1980-09-01,13.995375
1981-09-01,14.416875000000001
1982-09-01,14.055125
1983-09-01,12.722874999999998
1984-09-01,13.379875
1985-09-01,12.1775
1986-09-01,12.5085
1987-09-01,15.139249999999997
1988-09-01,14.105875
1989-09-01,15.150374999999999
1990-09-01,16.083875
1991-09-01,15.756374999999998
1992-09-01,13.534875
1993-09-01,14.772125
1994-09-01,15.898
1995-09-01,15.921749999999998
1996-09-01,12.898625000000001
1997-09-01,15.352875000000003
1998-09-01,16.0115
1999-09-01,14.356875000000002
2000-09-01,13.97875
2001-09-01,14.860375000000001
2002-09-01,14.416249999999998
2003-09-01,15.583375
2004-09-01,13.4385
2005-09-01,13.203750000000001
2006-09-01,14.970500000000001
2007-09-01,13.653875
2008-09-01,14.549874999999998
2009-09-01,15.394374999999998
2010-09-01,14.3385
2011-09-01,16.261874999999996
2012-09-01,15.3285
