dt,average
1960-11-01,4.606750000000001
1961-11-01,1.5185
1962-11-01,5.558
1963-11-01,3.9572499999999997
1964-11-01,2.25475
1965-11-01,6.5325
1966-11-01,5.400999999999999
1967-11-01,5.5035
1968-11-01,3.1057500000000005
1969-11-01,3.266
1970-11-01,4.716
1971-11-01,2.1197500000000002
1972-11-01,2.4617500000000003
1973-11-01,3.6735
1974-11-01,4.36225
1975-11-01,2.125
1976-11-01,4.654000000000001
1977-11-01,4.6525
1978-11-01,2.1045
1979-11-01,0.7242499999999997
1980-11-01,4.36725
1981-11-01,5.782749999999998
1982-11-01,2.13625
1983-11-01,3.98975
1984-11-01,3.7265
1985-11-01,1.1862499999999996
1986-11-01,4.1695
1987-11-01,3.6877499999999994
1988-11-01,3.3602499999999997
1989-11-01,4.2212499999999995
1990-11-01,4.06975
1991-11-01,2.79075
1992-11-01,0.5882499999999998
1993-11-01,0.4847499999999999
1994-11-01,-0.42625000000000013
1995-11-01,6.7625
1996-11-01,4.29725
1997-11-01,4.19475
1998-11-01,4.7375
1999-11-01,7.17625
2000-11-01,-0.2910000000000001
2001-11-01,5.192999999999999
2002-11-01,2.9907500000000002
2003-11-01,2.0025
2004-11-01,3.31775
2005-11-01,4.6485
2006-11-01,4.40125
2007-11-01,5.334250000000001
2008-11-01,6.107000000000001
2009-11-01,4.513249999999999
2010-11-01,2.5495
2011-11-01,3.04425
2012-11-01,6.047499999999999
