dt,average
1960-11-01,11.531200000000002
1961-11-01,12.560133333333335
1962-11-01,9.865533333333333
1963-11-01,11.6044
1964-11-01,12.994333333333334
1965-11-01,11.616733333333332
1966-11-01,11.0974
1967-11-01,8.924600000000002
1968-11-01,11.371999999999998
1969-11-01,9.633600000000001
1970-11-01,10.956199999999999
1971-11-01,10.859399999999999
1972-11-01,10.443333333333332
1973-11-01,12.455066666666669
1974-11-01,10.898
1975-11-01,12.723333333333333
1976-11-01,7.563933333333334
1977-11-01,12.3454
1978-11-01,13.162133333333331
1979-11-01,12.80733333333333
1980-11-01,9.7774
1981-11-01,10.725933333333332
1982-11-01,12.233266666666667
1983-11-01,11.209
1984-11-01,9.759733333333333
1985-11-01,15.785133333333333
1986-11-01,12.4276
1987-11-01,12.256533333333334
1988-11-01,11.681799999999999
1989-11-01,11.644799999999998
1990-11-01,12.619933333333332
1991-11-01,10.623466666666669
1992-11-01,11.723333333333333
1993-11-01,11.471266666666667
1994-11-01,13.355133333333333
1995-11-01,9.088133333333333
1996-11-01,8.633066666666666
1997-11-01,9.708400000000001
1998-11-01,12.189466666666668
1999-11-01,13.580399999999997
2000-11-01,9.837266666666668
2001-11-01,13.875799999999998
2002-11-01,10.468533333333331
2003-11-01,14.156333333333334
2004-11-01,12.635933333333336
2005-11-01,12.514199999999999
2006-11-01,12.1406
2007-11-01,11.17
2008-11-01,9.761800000000001
2009-11-01,12.646133333333333
2010-11-01,11.125133333333334
2011-11-01,12.589733333333333
2012-11-01,9.208266666666667
