dt,average
1960-01-31,0.0
1960-02-29,0.4737492080420982
1960-03-31,0.34491747465121025
1960-04-30,0.25009945546981927
1960-05-31,0.20558842940097907
1960-06-30,0.16582488824536992
1960-07-31,0.1464585206187027
1960-08-31,0.1277791770099609
1960-09-30,0.10996644560088577
1960-10-31,0.10216389814943419
1960-11-30,0.08990386896803569
1960-12-31,0.08511122141579597
1961-01-31,0.07845526233894748
1961-02-28,0.06824567202778754
1961-03-31,0.06815486915773789
1961-04-30,0.06182635171613916
1961-05-31,0.060128723135469325
1961-06-30,0.05494551732971783
1961-07-31,0.05379681841579499
1961-08-31,0.051063697959217814
1961-09-30,0.04705166151511537
1961-10-31,0.046426807840725774
1961-11-30,0.04296264351243622
1961-12-31,0.04256381970284711
1962-01-31,0.040836786439432116
1962-02-28,0.03545906105665175
1962-03-31,0.037914964190722954
1962-04-30,0.035364460385966155
1962-05-31,0.035301899070973454
1962-06-30,0.03300761814487615
1962-07-31,0.03302692316457561
1962-08-31,0.03197944518474381
1962-09-30,0.029994263230233974
1962-10-31,0.030102562307910252
1962-11-30,0.02828367712048536
1962-12-31,0.028434611380742297
1963-01-31,0.02765574862434641
1963-02-28,0.024291817699794792
1963-03-31,0.02628815258313131
1963-04-30,0.024788577284070152
1963-05-31,0.025008725993984994
1963-06-30,0.02361061559361966
1963-07-31,0.023848641726384314
1963-08-31,0.02329930665603313
1963-09-30,0.02203231350186649
1963-10-31,0.022289958547746454
1963-11-30,0.021097987006711092
1963-12-31,0.021364898326714298
1964-01-31,0.02092353859791765
1964-02-29,0.01848779548880806
1964-03-31,0.0201335909198838
1964-04-30,0.019095901891188673
1964-05-31,0.01937676281947485
1964-06-30,0.01839127994298424
1964-07-31,0.018675127200982602
1964-08-31,0.018337629312856377
1964-09-30,0.01742217529751873
1964-10-31,0.017708488127293073
1964-11-30,0.01683450239835794
1964-12-31,0.01712138226925544
1965-01-31,0.01683764640069034
1965-02-28,0.015475969392819623
1965-03-31,0.016315125879917826
1965-04-30,0.015530474438808435
1965-05-31,0.015816102774688832
1965-06-30,0.015062604099476922
1965-07-31,0.015346937918391094
1965-08-31,0.015118983945084494
1965-09-30,0.014408259609070717
1965-10-31,0.014690032220391313
1965-11-30,0.014005195569642115
1965-12-31,0.014284954105393839
1966-01-31,0.01408750770434723
1966-02-28,0.012523180968484227
1966-03-31,0.013727146522959734
1966-04-30,0.013099219334696422
1966-05-31,0.013373233966771312
1966-06-30,0.012765805511466556
1966-07-31,0.013037281600904813
1966-08-31,0.012872913414307971
1966-09-30,0.012294079160209755
1966-10-31,0.012561572599791328
1966-11-30,0.012000304406623077
1966-12-31,0.012265085802861645
1967-01-31,0.012119689637607007
1967-02-28,0.010792747583278086
1967-03-31,0.011852824023885265
1967-04-30,0.01133089175260313
1967-05-31,0.011588827789723517
1967-06-30,0.01108131552304409
1967-07-31,0.01133646237586131
1967-08-31,0.011212357739478622
1967-09-30,0.010725190981200169
1967-10-31,0.01097613468091992
1967-11-30,0.010501603094832305
1967-12-31,0.010749773657215795
1968-01-31,0.010638261029720382
1968-02-29,0.009486022102032806
1968-03-31,0.010432713862830473
1968-04-30,0.009986865062937117
1968-05-31,0.010228257325399075
1968-06-30,0.009793061456384445
1968-07-31,0.01003175910953893
1968-08-31,0.009934749292940285
1968-09-30,0.009514713578808983
1968-10-31,0.009749404598806147
1968-11-30,0.009338861607749011
1968-12-31,0.009570938320392753
1969-01-31,0.00948270903722557
1969-02-28,0.008775125757653771
1969-03-31,0.009316726140304727
1969-04-30,0.008928100338324989
1969-05-31,0.009153819737477156
1969-06-30,0.008773357626259408
1969-07-31,0.008996590964446499
1969-08-31,0.00891872719562368
1969-09-30,0.008549961020060828
1969-10-31,0.008769517283747398
1969-11-30,0.008408122110045258
1969-12-31,0.008625289709623802
1970-01-31,0.008553785064068526
1970-02-28,0.0076415087237115395
1970-03-31,0.008421190533463836
1970-04-30,0.0080768447700614
1970-05-31,0.008288269890187123
1970-06-30,0.007950371784411861
1970-07-31,0.008159544131103416
1970-08-31,0.008095635947699404
1970-09-30,0.007767024798549233
1970-10-31,0.007972871967553263
1970-11-30,0.0076501439565077175
1970-12-31,0.007853834698462757
1971-01-31,0.007794682490590792
1971-02-28,0.006968085697875259
1971-03-31,0.007684753629761231
1971-04-30,0.007375724749956579
1971-05-31,0.007574240211534846
1971-06-30,0.007270425625275393
1971-07-31,0.007466913408881966
1971-08-31,0.007413518669078083
1971-09-30,0.007117247442624635
1971-10-31,0.007310744119781167
1971-11-30,0.0070192717688767415
1971-12-31,0.007210829505851439
1972-01-31,0.007161084255335554
1972-02-29,0.006405301207742227
1972-03-31,0.007068468406827466
1972-04-30,0.006788232158239687
1972-05-31,0.0069751379645800245
1972-06-30,0.0066992014459010965
1972-07-31,0.006884284766431248
1972-08-31,0.006839006846680086
1972-09-30,0.006569313261286752
1972-10-31,0.0067517079090092455
1972-11-30,0.006485999949490004
1972-12-31,0.006666651384976548
1973-01-31,0.00662423475681446
1973-02-28,0.006146184144831755
1973-03-31,0.00654377061593438
1973-04-30,0.006287499724526141
1973-05-31,0.006463939114119511
1973-06-30,0.006211270239096818
1973-07-31,0.006386070100291659
1973-08-31,0.006347205249764821
1973-09-30,0.006099782378700692
1973-10-31,0.006272162399605693
1973-11-30,0.006028098734511884
1973-12-31,0.006198909069181324
1974-01-31,0.006162327500376956
1974-02-28,0.00551687352327637
1974-03-31,0.006094023398378575
1974-04-30,0.005857892506676598
1974-05-31,0.006024932494501894
1974-06-30,0.005791862626460504
