dt,average
1960-01-31,0.0
1960-02-29,0.47368421052631576
1960-03-31,0.3448275862068966
1960-04-30,0.25
1960-05-31,0.2054794520547945
1960-06-30,0.1657142857142857
1960-07-31,0.14634146341463414
1960-08-31,0.1276595744680851
1960-09-30,0.10984848484848485
1960-10-31,0.10204081632653061
1960-11-30,0.08978328173374613
1960-12-31,0.08498583569405099
1961-01-31,0.0783289817232376
1961-02-28,0.06585365853658537
1961-03-31,0.06818181818181818
1961-04-30,0.06183368869936034
1961-05-31,0.06012024048096192
1961-06-30,0.054924242424242424
1961-07-31,0.053763440860215055
1961-08-31,0.05102040816326531
1961-09-30,0.04700162074554295
1961-10-31,0.04636785162287481
1961-11-30,0.042899408284023666
1961-12-31,0.042492917847025496
1962-01-31,0.04076086956521739
1962-02-28,0.035386631716906945
1962-03-31,0.03783102143757881
1962-04-30,0.03527980535279805
1962-05-31,0.035211267605633804
1962-06-30,0.032917139614074914
1962-07-31,0.03293084522502744
1962-08-31,0.031880977683315624
1962-09-30,0.029896907216494847
1962-10-31,0.03
1962-11-30,0.028182701652089408
1962-12-31,0.028328611898016998
1963-01-31,0.027548209366391185
1963-02-28,0.025067144136078783
1963-03-31,0.026155187445510025
1963-04-30,0.02465986394557823
1963-05-31,0.024875621890547265
1963-06-30,0.02348178137651822
1963-07-31,0.023715415019762844
1963-08-31,0.023166023166023165
1963-09-30,0.02190332326283988
1963-10-31,0.022156573116691284
1963-11-30,0.02096890817064353
1963-12-31,0.021231422505307854
1964-01-31,0.02079002079002079
1964-02-29,0.018367346938775512
1964-03-31,0.02
1964-04-30,0.01896664486592544
1964-05-31,0.01924310455420141
1964-06-30,0.018261964735516372
1964-07-31,0.018541409147095178
1964-08-31,0.01820388349514563
1964-09-30,0.0172927847346452
1964-10-31,0.01757469244288225
1964-11-30,0.016705069124423964
1964-12-31,0.01698754246885617
1965-01-31,0.01670378619153675
1965-02-28,0.014810751508502468
1965-03-31,0.016189962223421478
1965-04-30,0.015409139213602551
1965-05-31,0.015690376569037656
1965-06-30,0.014940752189592994
1965-07-31,0.015220700152207
1965-08-31,0.014992503748125937
1965-09-30,0.014285714285714285
1965-10-31,0.014563106796116505
1965-11-30,0.013882240306366683
1965-12-31,0.014157621519584709
1966-01-31,0.013959981386691484
1966-02-28,0.012408088235294117
1966-03-31,0.013599274705349048
1966-04-30,0.012975391498881432
1966-05-31,0.013245033112582781
1966-06-30,0.012641673931996512
1966-07-31,0.012908777969018933
1966-08-31,0.012744265080713678
1966-09-30,0.012169534200587495
1966-10-31,0.012432656444260257
1966-11-30,0.011875511875511875
1966-12-31,0.012135922330097087
1967-01-31,0.011990407673860911
1967-02-28,0.011067193675889328
1967-03-31,0.01171875
1967-04-30,0.011201235998455001
1967-05-31,0.011454753722794959
1967-06-30,0.01095166163141994
1967-07-31,0.011202389843166542
1967-08-31,0.011078286558345642
1967-09-30,0.010595542564852027
1967-10-31,0.01084206722081677
1967-11-30,0.010371959942775394
1967-12-31,0.010615711252653927
1968-01-31,0.01050420168067227
1968-02-29,0.009365244536940686
1968-03-31,0.010298661174047374
1968-04-30,0.009857239972807614
1968-05-31,0.010094212651413189
1968-06-30,0.009663445518160613
1968-07-31,0.009897723523589575
1968-08-31,0.009800718719372754
1968-09-30,0.009385113268608414
1968-10-31,0.009615384615384616
1968-11-30,0.009209272785011114
1968-12-31,0.009436929852154765
1969-01-31,0.009348706762231224
1969-02-28,0.00834363411619283
1969-03-31,0.009185548071034905
1969-04-30,0.008801213960546282
1969-05-31,0.009022556390977444
1969-06-30,0.0086463923673226
1969-07-31,0.008865248226950355
1969-08-31,0.008787346221441126
1969-09-30,0.008422887017136218
1969-10-31,0.008638065073423552
1969-11-30,0.008280982295830954
1969-12-31,0.008493771234428085
1970-01-31,0.008422234699606962
1970-02-28,0.007522986904430203
1970-03-31,0.008289582757667864
1970-04-30,0.007949561403508772
1970-05-31,0.008156606851549755
1970-06-30,0.007823037496628
1970-07-31,0.008027829810008028
1970-08-31,0.007963897000265464
1970-09-30,0.007639620653319284
1970-10-31,0.007841087297438577
1970-11-30,0.007522697795071336
1970-12-31,0.007722007722007722
1971-01-31,0.007662835249042145
1971-02-28,0.007101191985797616
1971-03-31,0.007550969041026932
1971-04-30,0.007246376811594203
1971-05-31,0.00744047619047619
1971-06-30,0.007141098251662152
1971-07-31,0.007333170373991689
1971-08-31,0.007279786459597185
1971-09-30,0.006987951807228916
1971-10-31,0.007177033492822967
1971-11-30,0.00688999762413875
1971-12-31,0.007077140835102618
1972-01-31,0.007027406886858749
1972-02-29,0.006284916201117319
1972-03-31,0.006934812760055479
1972-04-30,0.006659012629161883
1972-05-31,0.0068415051311288486
1972-06-30,0.006570004531037608
1972-07-31,0.0067506750675067504
1972-08-31,0.006705409029950827
1972-09-30,0.006440151010437486
1972-10-31,0.0066181336863004635
1972-11-30,0.006356861025865849
1972-12-31,0.006533101045296167
1973-01-31,0.006490696668109044
1973-02-28,0.005807700580770058
1973-03-31,0.006411626415900834
1973-04-30,0.006159728122344945
1973-05-31,0.006331785563528915
1973-06-30,0.006083490664988462
1973-07-31,0.006253908692933083
1973-08-31,0.006215040397762586
1973-09-30,0.005971993410214168
1973-10-31,0.006139991813344249
1973-11-30,0.00590030518819939
1973-12-31,0.006066734074823054
1974-01-31,0.006030150753768844
1974-02-28,0.005397840863654539
1974-03-31,0.005961844197138315
1974-04-30,0.005730092867022327
1974-05-31,0.0058927519151443725
1974-06-30,0.0056640625
1974-07-31,0.005825242718446602
1974-08-31,0.005791505791505791
