dt,rate
1976-07-31,0.0068997997015382085
1976-08-31,0.006852518695091034
1976-09-30,0.006586336709492913
1976-10-31,0.006761348747017771
1976-11-30,0.006499296711245417
1976-12-31,0.006672572903824157
1977-01-31,0.006854207908681082
1977-02-28,0.00614875263695282
1977-03-31,0.006765945437490317
1977-04-30,0.006503685551471352
1977-05-31,0.0066770496385927
1977-06-30,0.006418802279135536
1977-07-31,0.00659045949865614
1977-08-31,0.006547309719127075
1977-09-30,0.006294891575010421
1977-10-31,0.006464030920396086
1977-11-30,0.00621533765912237
1977-12-31,0.006382844050096305
1978-01-31,0.006415698462906436
1978-02-28,0.005757883573318045
1978-03-31,0.006338304451376067
1978-04-30,0.006095209722544216
1978-05-31,0.0062602259896449705
1978-06-30,0.006020592943368287
1978-07-31,0.006184047740625257
1978-08-31,0.00614604033378532
1978-09-30,0.005911448964412927
1978-10-31,0.006072599401781754
1978-11-30,0.005841237602527677
1978-12-31,0.006000892881464005
1979-01-31,0.00629779749448786
1979-02-28,0.005652733450267648
1979-03-31,0.00622320534179288
1979-04-30,0.005985209594062622
1979-05-31,0.0061479199908188635
1979-06-30,0.005913245828873011
1979-07-31,0.006074434399294453
1979-08-31,0.006037758431781807
1979-09-30,0.005807925181520641
1979-10-31,0.005966867567173209
1979-11-30,0.005740137328972709
1979-12-31,0.005897622079289028
1980-01-31,0.005785902285778474
1980-02-29,0.005381481540992089
1980-03-31,0.005721826296396894
1980-04-30,0.005505748319064102
1980-05-31,0.0056581210724493845
1980-06-30,0.005444793735683062
1980-07-31,0.005595818781160328
1980-08-31,0.005564679841193831
1980-09-30,0.005355373103115849
1980-10-31,0.00550440738463031
1980-11-30,0.00529768523834628
1980-12-31,0.00544542659022778
1981-01-31,0.005263782323608299
1981-02-28,0.004729489033452896
1981-03-31,0.005211571929037378
1981-04-30,0.005017308640649131
1981-05-31,0.005158669624323717
1981-06-30,0.004966639673546015
1981-07-31,0.005106830542154132
1981-08-31,0.005080883331973289
1981-09-30,0.004892127540373808
1981-10-31,0.005030588179409489
1981-11-30,0.004843943257670266
1981-12-31,0.004981279000098827
1982-01-31,0.004914142388578104
1982-02-28,0.004416875068940165
1982-03-31,0.004868607651712187
1982-04-30,0.004688728213920439
1982-05-31,0.004822408193030755
1982-06-30,0.0046444492085016605
1982-07-31,0.004777077289283225
1982-08-31,0.004754365318694335
1982-09-30,0.004579227375689249
1982-10-31,0.004710298759186487
1982-11-30,0.004536983092093265
1982-12-31,0.00466704157312236
1983-01-31,0.00462803484506489
1983-02-28,0.004160903697918927
1983-03-31,0.004587626137848647
1983-04-30,0.0044193638089952214
1983-05-31,0.004546582931897919
1983-06-30,0.004380004910783811
1983-07-31,0.004506267600258183
1983-08-31,0.004486052248358341
1983-09-30,0.004321952381310581
1983-10-31,0.004446798608850884
1983-11-30,0.004284302063978329
1983-12-31,0.004408225961193597
1984-01-31,0.004534713995417447
1984-02-29,0.004223001697265514
1984-03-31,0.00449525970426781
1984-04-30,0.004330783330915438
1984-05-31,0.004455845473975424
1984-06-30,0.0042929796691733016
1984-07-31,0.004417116400575004
1984-08-31,0.004397691286269756
1984-09-30,0.004237196395369152
1984-10-31,0.004359962258847622
1984-11-30,0.004201002104389383
1984-12-31,0.004322875100474888
1985-01-31,0.004446576904740049
1985-02-28,0.003998483446585448
1985-03-31,0.0044092620260680615
1985-04-30,0.004248295917298971
1985-05-31,0.0043713350563359815
1985-06-30,0.00421191256700867
1985-07-31,0.004334054991889204
1985-08-31,0.004315352018929802
1985-09-30,0.004158203005359039
1985-10-31,0.004279016751886686
1985-11-30,0.004123340112025622
1985-12-31,0.00424328826173002
1986-01-31,0.0043548418752041036
1986-02-28,0.003916350477642451
1986-03-31,0.004319044565144214
1986-04-30,0.004161745781415061
1986-05-31,0.004282647351248178
1986-06-30,0.00412682370607792
1986-07-31,0.0042468584601109355
1986-08-31,0.004228898924934623
1986-09-30,0.004075249014406068
1986-10-31,0.00419399905769328
1986-11-30,0.004041757637785367
1986-12-31,0.004159670512314357
1987-01-31,0.004247799599118747
1987-02-28,0.003820493527683542
1987-03-31,0.004213733578072935
1987-04-30,0.004060695997383244
1987-05-31,0.004179082546858502
1987-06-30,0.004027442418125729
1987-07-31,0.00414499676294376
1987-08-31,0.004127886685992522
1987-09-30,0.003978307050255051
1987-10-31,0.004094627599416539
1987-11-30,0.0039463838658501185
1987-12-31,0.00406190017738697
1988-01-31,0.004183106665037216
1988-02-29,0.003896927552063814
1988-03-31,0.004149510833250351
1988-04-30,0.003999061496080127
1988-05-31,0.004115903793567081
1988-06-30,0.003966805712770439
1988-07-31,0.004082836749719729
1988-08-31,0.004066234976126206
1988-09-30,0.003919130002436655
1988-10-31,0.004033958063110873
1988-11-30,0.0038881457666895586
1988-12-31,0.004002189529303399
1989-01-31,0.004084695868862922
1989-02-28,0.00367439393852201
1989-03-31,0.0040531860012888365
1989-04-30,0.003906603873630281
1989-05-31,0.004021115098929428
1989-06-30,0.0038758166039745278
1989-07-31,0.003989547735418324
1989-08-31,0.003973694491558283
1989-09-30,0.00383029039444082
1989-10-31,0.003942864425187731
1989-11-30,0.0038006896461845116
1989-12-31,0.0039125090683508005
1990-01-31,0.003902400809437204
1990-02-28,0.003511047603192667
1990-03-31,0.0038736307729223952
1990-04-30,0.003734209990804936
1990-05-31,0.003844328128659057
1990-06-30,0.003706070193970209
1990-07-31,0.0038154654841953788
1990-08-31,0.003800963040906099
1990-09-30,0.003664422993544488
1990-10-31,0.0037727454913353262
1990-11-30,0.0036373213362012736
1990-12-31,0.0037449438166939097
1991-01-31,0.003772740728646529
1991-02-28,0.003394828977614027
1991-03-31,0.0037458441535089403
1991-04-30,0.0036114824208260117
1991-05-31,0.003718436101573207
1991-06-30,0.003585155378719455
1991-07-31,0.0036914262214372954
1991-08-31,0.0036778497105771656
1991-09-30,0.003546167127588761
1991-10-31,0.0036514241382605253
1991-11-30,0.003520780400293502
1991-12-31,0.00362537559562928
1992-01-31,0.0035648727836612147
1992-02-29,0.0033230347948675926
1992-03-31,0.0035404445877523006
1992-04-30,0.003414149092149842
1992-05-31,0.003515950084100375
1992-06-30,0.003390611119999577
1992-07-31,0.0034917921812675774
1992-08-31,0.0034796419945573717
1992-09-30,0.003355718778620011
1992-10-31,0.003455978778355521
1992-11-30,0.0033329768945407866
1992-12-31,0.0034326352304482255
1993-01-31,0.003425749870922262
1993-02-28,0.0030836618357295443
1993-03-31,0.003403558751045739
1993-04-30,0.003282594031627464
1993-05-31,0.0033809156591177907
1993-06-30,0.0032608292749050126
1993-07-31,0.003358571854643154
1993-08-31,0.003347329607634738
1993-09-30,0.0032285442314991244
1993-10-31,0.0033254260873376764
1993-11-30,0.0032074880137528353
1993-12-31,0.0033038073583763206
1994-01-31,0.003349347355533834
1994-02-28,0.0030151182878247426
1994-03-31,0.0033281319642561695
1994-04-30,0.003210089267934358
1994-05-31,0.0033064781534968843
1994-06-30,0.0031892723086860706
1994-07-31,0.003285104293487821
1994-08-31,0.0032743477197353463
1994-09-30,0.003158381958978531
1994-10-31,0.0032533859222087656
1994-11-30,0.0031382281220414415
1994-12-31,0.0032326908049155547
1995-01-31,0.0032906444380018953
1995-02-28,0.0029624466177741895
1995-03-31,0.003270163926472089
1995-04-30,0.003154359494922238
1995-05-31,0.0032492554915085543
1995-06-30,0.0031342567971242535
1995-07-31,0.00322861272232481
1995-08-31,0.0032182223287708705
1995-09-30,0.003104417997943336
1995-10-31,0.0031979707598908556
1995-11-30,0.0030849448493734523
1995-12-31,0.0031779724745357747
1996-01-31,0.003230902562768678
1996-02-29,0.003012723420318786
1996-03-31,0.0032108241242686155
1996-04-30,0.0030973042533012987
1996-05-31,0.003190665267308065
1996-06-30,0.0030779199689254487
1996-07-31,0.003170757961975188
1996-08-31,0.0031607360330327475
1996-09-30,0.003049139281763103
1996-10-31,0.0031411993036333345
1996-11-30,0.0030303513562686193
1996-12-31,0.0031219026063469745
1997-01-31,0.003172983211693867
1997-02-28,0.0028568555654920652
1997-03-31,0.0031539368910629318
1997-04-30,0.003042600820379047
1997-05-31,0.0031344838645472844
1997-06-30,0.0030238931375721123
1997-07-31,0.0031152693339306266
1997-08-31,0.0031055945704018323
1997-09-30,0.00299610939930605
1997-10-31,0.003086731527274256
1997-11-30,0.0029779673567960525
1997-12-31,0.003068096244891132
1998-01-31,0.0030680428532093833
1998-02-28,0.002762659522514252
1998-03-31,0.003050232004576031
1998-04-30,0.0029428610149304954
1998-05-31,0.0030320335288268985
1998-06-30,0.0029253562175037004
1998-07-31,0.0030140509188252324
1998-08-31,0.0030049937147582015
1998-09-30,0.0028993459173783376
1998-10-31,0.0029873294797599426
1998-11-30,0.002882353473169425
1998-12-31,0.002969871702259198
1999-01-31,0.0029543233984124116
1999-02-28,0.0026605609765042006
1999-03-31,0.0029378048721302
1999-04-30,0.002834709150675374
1999-05-31,0.0029209194984671193
1999-06-30,0.002818463783019676
1999-07-31,0.0029042271168404437
1999-08-31,0.002895817006564571
1999-09-30,0.00279431173928372
1999-10-31,0.002879409496169085
1999-11-30,0.0027785248081554368
1999-12-31,0.0028631868660229133
2000-01-31,0.0029218529791525593
2000-02-29,0.0027253831664121515
2000-03-31,0.0029054222373078352
2000-04-30,0.0028035534328429007
2000-05-31,0.0028889060115717615
2000-06-30,0.0027876622009788076
2000-07-31,0.002872576501412361
2000-08-31,0.002864348441387773
2000-09-30,0.0027640329510934037
2000-10-31,0.0028482946026603425
2000-11-30,0.002748585350787185
2000-12-31,0.002832419715143766
2001-01-31,0.002899460042852163
2001-02-28,0.0026112957876828907
2001-03-31,0.0028835476833013866
2001-04-30,0.002782506525851716
2001-05-31,0.0028672785221807136
2001-06-30,0.002766852330365585
2001-07-31,0.0028511919143851447
2001-08-31,0.0028430857313360555
2001-09-30,0.0027435730749275178
2001-10-31,0.002827268692498121
2001-11-30,0.002728352690467225
2001-12-31,0.0028116266709571794
2002-01-31,0.002844825572805647
2002-02-28,0.0025622307725862332
2002-03-31,0.002829505651768345
2002-04-30,0.002730505295738317
2002-05-31,0.002813838936811336
2002-06-30,0.0027154291585531325
2002-07-31,0.0027983447568897535
2002-08-31,0.002790535875453765
2002-09-30,0.0026930036658065854
2002-10-31,0.002775296570827924
2002-11-30,0.0026783376935782016
2002-12-31,0.002760222807908438
2003-01-31,0.0029029684914621194
2003-02-28,0.0026144464012790047
2003-03-31,0.00288701770550826
2003-04-30,0.0027858453173487873
2003-05-31,0.0028707094753776174
2003-06-30,0.0027701536376180743
2003-07-31,0.002854584454694271
2003-08-31,0.002846458997090252
2003-09-30,0.0027468190313743772
2003-10-31,0.002830604507422229
2003-11-30,0.0027315627108804447
2003-12-31,0.0028149256552892246
2004-01-31,0.0029386392180650324
2004-02-29,0.00274099479628821
2004-03-31,0.002922019679434175
2004-04-30,0.0028195222805073427
2004-05-31,0.0029053147568354697
2004-06-30,0.0028034500212530127
2004-07-31,0.0028887997495754365
2004-08-31,0.0028804786236487825
2004-09-30,0.0027795535138897425
2004-10-31,0.0028642439782716246
2004-11-30,0.0027639324343990274
2004-12-31,0.002848191307212284
2005-01-31,0.0029578557580523684
2005-02-28,0.0026637327152845805
2005-03-31,0.0029412978178422894
2005-04-30,0.00283806963504873
2005-05-31,0.0029243723837531163
2005-06-30,0.002821785838150868
2005-07-31,0.002907640626945683
2005-08-31,0.0028992107639423657
2005-09-30,0.0027975770705174546
2005-10-31,0.00288276488259945
2005-11-30,0.0027817533262308133
2005-12-31,0.0028665045285980904
2006-01-31,0.0029628055067852347
2006-02-28,0.0026681771034103422
2006-03-31,0.0029461922589053883
2006-04-30,0.0028427784271449113
2006-05-31,0.0029292106113152786
2006-06-30,0.0028264407063249702
2006-07-31,0.0029124236039076044
2006-08-31,0.002903966024712287
2006-09-30,0.0028021523461253055
2006-10-31,0.0028874663038517346
2006-11-30,0.002786276948731326
2006-12-31,0.002871153019547673
2007-01-31,0.002920287926321762
2007-02-28,0.00262999906281345
2007-03-31,0.0029041467733940873
2007-04-30,0.002802326252668849
2007-05-31,0.0028876450043538227
2007-06-30,0.002786448890285681
2007-07-31,0.002871329706487684
2007-08-31,0.002863108777202796
2007-09-30,0.00276284011775983
2007-10-31,0.0028470687924740546
2007-11-30,0.0027474058103415873
2007-12-31,0.00283120752800701
2008-01-31,0.002905896075698702
2008-02-29,0.00271054235513188
2008-03-31,0.0028896438087233412
2008-04-30,0.002788372090166185
2008-05-31,0.0028733059803030324
2008-06-30,0.002772652013005609
2008-07-31,0.0028571518589193263
2008-08-31,0.00284901179956013
2008-09-30,0.0027492754748545327
2008-10-31,0.002833128938774618
2008-11-30,0.002733991931026874
2008-12-31,0.0028174221858720395
2009-01-31,0.0027918439267218265
2009-02-28,0.0025146449858687286
2009-03-31,0.002777087844331567
2009-04-30,0.002680061598993474
2009-05-31,0.0027619946697755647
2009-06-30,0.00266553587165507
2009-07-31,0.0027470646679627598
2009-08-31,0.0027395389772318993
2009-09-30,0.0026439236203490697
2009-10-31,0.0027248501121207563
2009-11-30,0.0026297859488694903
2009-12-31,0.0027103179245037087
2010-01-31,0.0028369449905791726
2010-02-28,0.0025551530981926082
2010-03-31,0.0028217096015398665
2010-04-30,0.002723003186930083
2010-05-31,0.002806128861993551
2010-06-30,0.002708009552359416
2010-07-31,0.0027907192430698204
2010-08-31,0.002782952803129572
2010-09-30,0.002685705939189082
2010-10-31,0.002767795984381612
2010-11-30,0.0026711191301477723
2010-12-31,0.002752803368746183
2011-01-31,0.00285802750572442
2011-02-28,0.002574087386166888
2011-03-31,0.0028425654513835916
2011-04-30,0.0027430724287449007
2011-05-31,0.002826754184902334
2011-06-30,0.0027278575831953555
2011-07-31,0.002811117840184312
2011-08-31,0.002803237608931569
2011-09-30,0.00270522719467575
2011-10-31,0.0027878596407831364
2011-11-30,0.002690428148576952
2011-12-31,0.0027726494726754737
2012-01-31,0.002806756425813035
2012-02-29,0.002618326361742459
2012-03-31,0.0027915912965039264
2012-04-30,0.0026940193633511918
2012-05-31,0.002776340493746927
2012-06-30,0.002679342356300387
2012-07-31,0.0027612554195749405
2012-08-31,0.0027536518833883115
2012-09-30,0.0026575065553476602
2012-10-31,0.002738811697153638
2012-11-30,0.0026432236409033275
2012-12-31,0.0027241306091731338
2013-01-31,0.0027523356260909255
2013-02-28,0.0024791570931113104
2013-03-31,0.002737993152229135
2013-04-30,0.00264243582129579
2013-05-31,0.0027233208148650114
2013-06-30,0.0026283140140583874
2013-07-31,0.0027088048913365254
2013-08-31,0.002701487089893539
2013-09-30,0.002607298761115511
2013-10-31,0.002687202380382231
2013-11-30,0.002593549041469986
2013-12-31,0.0026730679433834125
2014-01-31,0.00268831018667215
2014-02-28,0.0024216410141422572
2014-03-31,0.002674625568397879
2014-04-30,0.0025814429309894277
2014-05-31,0.0026606227828143494
2014-06-30,0.002567963858286441
2014-07-31,0.002646765854506935
2014-08-31,0.002639778977645458
2014-09-30,0.0025478989270514537
2014-10-31,0.00262613775771134
2014-11-30,0.0025347669891975133
2014-12-31,0.0026126367966638176
