dt,average
1960-08-01,21.837928571428574
1961-08-01,21.635357142857142
1962-08-01,21.31442857142857
1963-08-01,19.846642857142857
1964-08-01,20.01692857142857
1965-08-01,20.519
1966-08-01,20.916785714285712
1967-08-01,19.842214285714288
1968-08-01,22.160285714285713
1969-08-01,22.166928571428574
1970-08-01,22.035357142857144
1971-08-01,20.75721428571428
1972-08-01,20.95035714285715
1973-08-01,22.626285714285718
1974-08-01,21.670928571428572
1975-08-01,22.434571428571427
1976-08-01,20.116357142857144
1977-08-01,21.089142857142857
1978-08-01,21.949785714285714
1979-08-01,20.790428571428574
1980-08-01,23.13357142857143
1981-08-01,21.260357142857146
1982-08-01,20.01228571428572
1983-08-01,23.361642857142858
1984-08-01,22.38914285714286
1985-08-01,20.840714285714284
1986-08-01,20.297142857142855
1987-08-01,21.83971428571429
1988-08-01,23.642785714285715
1989-08-01,21.297714285714285
1990-08-01,21.208428571428573
1991-08-01,22.442214285714297
1992-08-01,19.455642857142863
1993-08-01,22.769071428571433
1994-08-01,20.353214285714284
1995-08-01,24.472571428571435
1996-08-01,22.244857142857146
1997-08-01,20.045571428571428
1998-08-01,22.704214285714283
1999-08-01,21.117714285714293
2000-08-01,21.190714285714286
2001-08-01,23.051428571428573
2002-08-01,23.020214285714292
2003-08-01,22.623500000000003
2004-08-01,20.228857142857144
2005-08-01,23.433357142857144
2006-08-01,22.679214285714288
2007-08-01,23.182071428571437
2008-08-01,21.401357142857144
2009-08-01,21.61885714285714
2010-08-01,23.67685714285715
2011-08-01,22.316357142857147
2012-08-01,21.92571428571429
