dt,average
1960-08-01,22.294999999999998
1961-08-01,22.1995
1962-08-01,21.30283333333334
1963-08-01,20.603055555555557
1964-08-01,20.50022222222222
1965-08-01,21.560277777777774
1966-08-01,22.44355555555556
1967-08-01,21.21666666666667
1968-08-01,22.519777777777772
1969-08-01,22.325500000000005
1970-08-01,22.59594444444444
1971-08-01,21.41383333333334
1972-08-01,21.49694444444445
1973-08-01,23.293166666666664
1974-08-01,22.16344444444444
1975-08-01,22.355333333333334
1976-08-01,21.25016666666667
1977-08-01,22.177111111111117
1978-08-01,23.019333333333336
1979-08-01,21.89399999999999
1980-08-01,23.836666666666666
1981-08-01,21.53866666666667
1982-08-01,20.376666666666672
1983-08-01,23.334277777777775
1984-08-01,22.75544444444444
1985-08-01,21.810166666666667
1986-08-01,20.979888888888887
1987-08-01,21.62394444444444
1988-08-01,23.75672222222222
1989-08-01,21.673777777777783
1990-08-01,22.040888888888887
1991-08-01,23.17288888888889
1992-08-01,20.447277777777778
1993-08-01,22.878666666666668
1994-08-01,21.011777777777787
1995-08-01,23.441222222222223
1996-08-01,22.025722222222228
1997-08-01,21.353999999999996
1998-08-01,23.08288888888889
1999-08-01,22.47227777777778
2000-08-01,21.266722222222224
2001-08-01,23.751000000000005
2002-08-01,23.87338888888889
2003-08-01,23.468499999999995
2004-08-01,21.92761111111112
2005-08-01,24.111777777777778
2006-08-01,23.021888888888892
2007-08-01,22.813888888888886
2008-08-01,21.255
2009-08-01,23.14216666666667
2010-08-01,23.17761111111112
2011-08-01,22.593222222222224
2012-08-01,23.055166666666665
