dt,average
1960-01-01,4.674538461538462
1961-01-01,1.3533846153846154
1962-01-01,2.7218461538461534
1963-01-01,0.4915384615384614
1964-01-01,3.5872307692307697
1965-01-01,4.899461538461538
1966-01-01,1.1476153846153851
1967-01-01,5.144615384615383
1968-01-01,2.361692307692308
1969-01-01,3.1306153846153846
1970-01-01,0.16276923076923072
1971-01-01,3.500230769230769
1972-01-01,5.731153846153846
1973-01-01,3.5353076923076925
1974-01-01,8.485076923076925
1975-01-01,6.377923076923077
1976-01-01,1.895923076923077
1977-01-01,-3.5105384615384616
1978-01-01,-1.4929230769230768
1979-01-01,-0.24615384615384606
1980-01-01,4.781000000000001
1981-01-01,1.335
1982-01-01,1.8032307692307692
1983-01-01,3.3097692307692315
1984-01-01,1.3561538461538458
1985-01-01,-0.5021538461538461
1986-01-01,3.340153846153846
1987-01-01,3.1560769230769234
1988-01-01,1.6783846153846154
1989-01-01,7.13523076923077
1990-01-01,7.49746153846154
1991-01-01,4.28976923076923
1992-01-01,4.468692307692308
1993-01-01,5.950076923076923
1994-01-01,1.0848461538461536
1995-01-01,4.431307692307692
1996-01-01,3.120692307692307
1997-01-01,3.934923076923077
1998-01-01,6.735384615384616
1999-01-01,6.317153846153848
2000-01-01,4.397615384615384
2001-01-01,2.418230769230769
2002-01-01,5.76
2003-01-01,1.3140000000000003
2004-01-01,3.6281538461538463
2005-01-01,6.639307692307693
2006-01-01,8.161769230769233
2007-01-01,5.55076923076923
2008-01-01,3.302923076923077
2009-01-01,3.0931538461538457
2010-01-01,1.4581538461538464
2011-01-01,2.032923076923077
2012-01-01,6.776615384615384
