dt,average
1960-01-01,11.6785
1961-01-01,9.560875000000001
1962-01-01,9.149124999999998
1963-01-01,8.813875
1964-01-01,11.77125
1965-01-01,14.232875
1966-01-01,9.268875000000001
1967-01-01,12.061
1968-01-01,10.861625
1969-01-01,13.415375000000001
1970-01-01,9.203499999999998
1971-01-01,14.941375
1972-01-01,13.8705
1973-01-01,9.410625
1974-01-01,12.191125
1975-01-01,13.981750000000002
1976-01-01,11.639000000000001
1977-01-01,7.934375
1978-01-01,7.835125000000001
1979-01-01,8.040625
1980-01-01,13.335124999999998
1981-01-01,11.714374999999999
1982-01-01,12.438999999999998
1983-01-01,11.039250000000001
1984-01-01,9.520249999999999
1985-01-01,8.507124999999998
1986-01-01,13.060624999999998
1987-01-01,11.563125
1988-01-01,9.794125000000001
1989-01-01,14.77125
1990-01-01,14.691750000000003
1991-01-01,10.54275
1992-01-01,11.26175
1993-01-01,12.08375
1994-01-01,12.789000000000001
1995-01-01,13.078750000000001
1996-01-01,12.29925
1997-01-01,11.120125000000002
1998-01-01,15.378124999999999
1999-01-01,14.77825
2000-01-01,15.0495
2001-01-01,11.003125
2002-01-01,13.783624999999999
2003-01-01,11.21425
2004-01-01,13.664375
2005-01-01,14.619625
2006-01-01,15.43075
2007-01-01,10.331375
2008-01-01,12.049874999999998
2009-01-01,13.378374999999998
2010-01-01,10.97425
2011-01-01,11.703000000000001
2012-01-01,14.630749999999999
