dt,average
1960-01-01,16.003529411764706
1961-01-01,14.482117647058825
1962-01-01,16.339235294117646
1963-01-01,15.616294117647055
1964-01-01,15.523705882352942
1965-01-01,16.224941176470583
1966-01-01,14.961941176470585
1967-01-01,17.542411764705882
1968-01-01,15.817529411764705
1969-01-01,15.793176470588234
1970-01-01,13.408823529411768
1971-01-01,16.147235294117646
1972-01-01,19.74782352941176
1973-01-01,17.006235294117648
1974-01-01,21.316529411764705
1975-01-01,18.940058823529416
1976-01-01,14.470941176470586
1977-01-01,12.034411764705881
1978-01-01,13.561588235294115
1979-01-01,14.883235294117645
1980-01-01,16.337941176470594
1981-01-01,11.470117647058824
1982-01-01,16.128588235294114
1983-01-01,15.167882352941175
1984-01-01,15.284882352941178
1985-01-01,13.55705882352941
1986-01-01,15.465647058823526
1987-01-01,15.391411764705886
1988-01-01,15.087411764705879
1989-01-01,19.22494117647059
1990-01-01,18.853823529411766
1991-01-01,18.620235294117645
1992-01-01,15.487941176470589
1993-01-01,19.151647058823535
1994-01-01,16.165588235294116
1995-01-01,15.481529411764704
1996-01-01,15.579882352941173
1997-01-01,16.857823529411764
1998-01-01,17.60070588235294
1999-01-01,17.767411764705884
2000-01-01,16.393470588235296
2001-01-01,13.39305882352941
2002-01-01,17.062
2003-01-01,13.244117647058824
2004-01-01,15.668352941176469
2005-01-01,17.00905882352941
2006-01-01,17.343882352941172
2007-01-01,18.3334705882353
2008-01-01,16.65288235294118
2009-01-01,15.762882352941173
2010-01-01,13.26876470588235
2011-01-01,14.983235294117646
2012-01-01,16.74094117647059
