dt,average
1960-03-01,11.084777777777779
1961-03-01,16.988
1962-03-01,12.975222222222222
1963-03-01,17.049333333333337
1964-03-01,14.852222222222224
1965-03-01,12.666888888888886
1966-03-01,14.463999999999999
1967-03-01,17.190777777777775
1968-03-01,13.254777777777779
1969-03-01,11.304555555555558
1970-03-01,13.716888888888889
1971-03-01,13.638777777777781
1972-03-01,16.046444444444447
1973-03-01,17.284
1974-03-01,18.115222222222222
1975-03-01,14.70988888888889
1976-03-01,16.860444444444443
1977-03-01,16.407888888888888
1978-03-01,13.307333333333334
1979-03-01,15.587333333333333
1980-03-01,14.285555555555558
1981-03-01,14.517777777777777
1982-03-01,16.84188888888889
1983-03-01,13.533444444444445
1984-03-01,14.826
1985-03-01,17.560111111111112
1986-03-01,15.478111111111112
1987-03-01,14.65322222222222
1988-03-01,14.750555555555552
1989-03-01,15.337777777777777
1990-03-01,16.143555555555555
1991-03-01,16.361666666666665
1992-03-01,15.735444444444447
1993-03-01,13.782222222222222
1994-03-01,15.348333333333333
1995-03-01,16.185444444444446
1996-03-01,12.712333333333333
1997-03-01,17.763333333333335
1998-03-01,14.461999999999998
1999-03-01,14.769222222222222
2000-03-01,17.641333333333336
2001-03-01,13.540222222222223
2002-03-01,14.787888888888894
2003-03-01,15.510222222222223
2004-03-01,17.542999999999996
2005-03-01,14.657666666666668
2006-03-01,16.801000000000002
2007-03-01,17.842444444444443
2008-03-01,15.664444444444444
2009-03-01,16.326666666666668
2010-03-01,13.242333333333331
2011-03-01,16.909555555555556
2012-03-01,19.963222222222225
