dt,average
1960-03-01,5.009625000000001
1961-03-01,5.582375000000001
1962-03-01,3.9433750000000005
1963-03-01,5.0954999999999995
1964-03-01,4.24125
1965-03-01,5.271625000000001
1966-03-01,4.965
1967-03-01,4.019
1968-03-01,6.775874999999999
1969-03-01,5.264625
1970-03-01,5.3275
1971-03-01,3.165250000000001
1972-03-01,6.114500000000001
1973-03-01,5.194125
1974-03-01,5.010625
1975-03-01,3.8471250000000006
1976-03-01,3.56475
1977-03-01,4.362500000000001
1978-03-01,6.950125
1979-03-01,6.591875
1980-03-01,4.890499999999999
1981-03-01,6.6552500000000006
1982-03-01,4.855125000000001
1983-03-01,7.028124999999999
1984-03-01,6.915625
1985-03-01,4.00775
1986-03-01,7.681250000000002
1987-03-01,6.447875
1988-03-01,5.518125000000001
1989-03-01,4.5905000000000005
1990-03-01,6.5185
1991-03-01,4.44575
1992-03-01,8.368375
1993-03-01,6.4792499999999995
1994-03-01,6.992250000000001
1995-03-01,5.845375
1996-03-01,5.903625
1997-03-01,5.366999999999999
1998-03-01,6.270750000000001
1999-03-01,4.7825
2000-03-01,5.018375000000001
2001-03-01,6.030125
2002-03-01,3.85275
2003-03-01,6.4541249999999994
2004-03-01,7.40375
2005-03-01,7.439624999999999
2006-03-01,5.0246249999999995
2007-03-01,6.944125
2008-03-01,4.2385
2009-03-01,3.7296250000000004
2010-03-01,6.2845
2011-03-01,5.1431249999999995
2012-03-01,4.320875
