dt,average
1960-04-01,18.736789473684215
1961-04-01,16.682368421052633
1962-04-01,16.638578947368416
1963-04-01,20.24542105263158
1964-04-01,18.83021052631579
1965-04-01,19.497210526315797
1966-04-01,17.02889473684211
1967-04-01,20.486263157894744
1968-04-01,16.921000000000003
1969-04-01,17.800789473684215
1970-04-01,17.878842105263153
1971-04-01,17.40405263157895
1972-04-01,19.627947368421047
1973-04-01,14.816894736842103
1974-04-01,18.16563157894737
1975-04-01,16.701947368421056
1976-04-01,17.746684210526315
1977-04-01,17.747473684210522
1978-04-01,19.18547368421052
1979-04-01,17.003631578947374
1980-04-01,16.28463157894737
1981-04-01,19.96352631578947
1982-04-01,16.246684210526315
1983-04-01,14.757473684210526
1984-04-01,16.573052631578943
1985-04-01,18.742421052631574
1986-04-01,18.945736842105262
1987-04-01,17.1581052631579
1988-04-01,16.975526315789477
1989-04-01,18.366
1990-04-01,16.853578947368423
1991-04-01,18.745947368421056
1992-04-01,17.546789473684214
1993-04-01,15.89205263157895
1994-04-01,17.62257894736842
1995-04-01,16.717052631578948
1996-04-01,17.072473684210525
1997-04-01,14.706947368421053
1998-04-01,16.42305263157895
1999-04-01,18.52431578947369
2000-04-01,17.20342105263158
2001-04-01,19.208526315789477
2002-04-01,19.183473684210522
2003-04-01,18.46505263157895
2004-04-01,17.783052631578943
2005-04-01,17.25084210526316
2006-04-01,20.827947368421057
2007-04-01,15.295578947368423
2008-04-01,17.099842105263157
2009-04-01,16.995684210526317
2010-04-01,18.012052631578946
2011-04-01,20.122684210526323
2012-04-01,20.277526315789476
