dt,average
1960-04-01,17.598
1961-04-01,16.947000000000006
1962-04-01,19.542
1963-04-01,13.546999999999999
1964-04-01,15.079000000000002
1965-04-01,14.525
1966-04-01,17.416
1967-04-01,11.575000000000001
1968-04-01,15.19
1969-04-01,16.368
1970-04-01,13.345999999999998
1971-04-01,15.348
1972-04-01,16.764
1973-04-01,14.983000000000002
1974-04-01,15.449
1975-04-01,12.129000000000003
1976-04-01,14.531
1977-04-01,17.726
1978-04-01,14.755
1979-04-01,16.097000000000005
1980-04-01,15.684
1981-04-01,18.652999999999995
1982-04-01,15.501
1983-04-01,12.806
1984-04-01,15.521
1985-04-01,18.417
1986-04-01,16.785999999999998
1987-04-01,18.632
1988-04-01,15.964
1989-04-01,20.706000000000003
1990-04-01,18.31
1991-04-01,15.447000000000001
1992-04-01,18.644000000000002
1993-04-01,17.180999999999994
1994-04-01,17.330000000000002
1995-04-01,15.222000000000003
1996-04-01,17.999000000000006
1997-04-01,16.192999999999998
1998-04-01,13.519000000000004
1999-04-01,13.141000000000004
2000-04-01,18.818
2001-04-01,15.61
2002-04-01,18.366
2003-04-01,14.454000000000002
2004-04-01,17.095000000000002
2005-04-01,15.206999999999999
2006-04-01,15.899000000000001
2007-04-01,17.956999999999997
2008-04-01,16.371000000000006
2009-04-01,15.709000000000001
2010-04-01,14.377
2011-04-01,15.853000000000003
2012-04-01,17.581999999999997
