dt,average
1960-10-01,14.603909090909092
1961-10-01,14.18318181818182
1962-10-01,15.163181818181817
1963-10-01,19.352636363636364
1964-10-01,12.797727272727274
1965-10-01,14.256636363636362
1966-10-01,13.096272727272726
1967-10-01,13.043636363636363
1968-10-01,14.226909090909091
1969-10-01,11.976181818181818
1970-10-01,12.378818181818183
1971-10-01,16.246909090909092
1972-10-01,12.053454545454548
1973-10-01,15.860090909090907
1974-10-01,14.173545454545454
1975-10-01,14.734727272727275
1976-10-01,10.357909090909091
1977-10-01,13.187818181818182
1978-10-01,13.124545454545455
1979-10-01,14.484181818181817
1980-10-01,12.537272727272727
1981-10-01,12.716454545454546
1982-10-01,13.649818181818182
1983-10-01,14.07409090909091
1984-10-01,13.747090909090907
1985-10-01,13.66490909090909
1986-10-01,13.518818181818181
1987-10-01,11.158000000000001
1988-10-01,11.235818181818182
1989-10-01,14.291181818181816
1990-10-01,13.308181818181817
1991-10-01,13.986181818181818
1992-10-01,13.566363636363638
1993-10-01,12.099090909090911
1994-10-01,14.553454545454544
1995-10-01,13.921363636363635
1996-10-01,13.672090909090912
1997-10-01,14.111818181818183
1998-10-01,14.854545454545452
1999-10-01,13.77690909090909
2000-10-01,15.614818181818181
2001-10-01,13.457181818181818
2002-10-01,11.023909090909092
2003-10-01,14.397272727272728
2004-10-01,14.562818181818182
2005-10-01,14.12172727272727
2006-10-01,12.448454545454545
2007-10-01,15.582181818181818
2008-10-01,13.346545454545456
2009-10-01,10.050818181818181
2010-10-01,14.958454545454545
2011-10-01,14.527181818181816
2012-10-01,12.467818181818181
