dt,average
1960-10-01,11.377555555555555
1961-10-01,12.968388888888889
1962-10-01,11.996555555555556
1963-10-01,13.785777777777778
1964-10-01,10.198277777777777
1965-10-01,10.3935
1966-10-01,10.556666666666667
1967-10-01,11.2345
1968-10-01,12.813944444444445
1969-10-01,11.229499999999994
1970-10-01,13.006277777777775
1971-10-01,14.797333333333333
1972-10-01,9.275833333333331
1973-10-01,12.916111111111109
1974-10-01,9.703166666666668
1975-10-01,13.375444444444447
1976-10-01,9.295111111111114
1977-10-01,10.687944444444446
1978-10-01,10.86138888888889
1979-10-01,11.132333333333339
1980-10-01,10.475111111111111
1981-10-01,9.732999999999997
1982-10-01,11.774444444444445
1983-10-01,11.861055555555554
1984-10-01,14.13777777777778
1985-10-01,12.518944444444449
1986-10-01,12.140055555555557
1987-10-01,9.341722222222224
1988-10-01,8.958888888888886
1989-10-01,12.218388888888885
1990-10-01,13.698888888888888
1991-10-01,12.263833333333332
1992-10-01,9.737555555555558
1993-10-01,10.540555555555553
1994-10-01,11.089833333333335
1995-10-01,13.621111111111112
1996-10-01,11.613111111111113
1997-10-01,11.485555555555555
1998-10-01,12.31961111111111
1999-10-01,10.938444444444444
2000-10-01,12.014722222222224
2001-10-01,12.299999999999997
2002-10-01,11.156055555555554
2003-10-01,10.667277777777777
2004-10-01,11.44477777777778
2005-10-01,12.549777777777775
2006-10-01,11.072611111111113
2007-10-01,15.643444444444444
2008-10-01,10.833555555555556
2009-10-01,10.868111111111112
2010-10-01,12.340555555555556
2011-10-01,12.12616666666667
2012-10-01,12.669444444444448
