dt,average
1960-10-01,17.656000000000002
1961-10-01,16.962
1962-10-01,18.833
1963-10-01,19.763
1964-10-01,20.92
1965-10-01,19.493
1966-10-01,17.680999999999994
1967-10-01,19.313
1968-10-01,18.072
1969-10-01,15.831000000000001
1970-10-01,16.325999999999997
1971-10-01,15.194999999999999
1972-10-01,15.863
1973-10-01,17.759
1974-10-01,18.551
1975-10-01,16.807000000000002
1976-10-01,16.91
1977-10-01,19.443
1978-10-01,20.385
1979-10-01,19.294
1980-10-01,18.162000000000003
1981-10-01,16.085000000000004
1982-10-01,15.641999999999998
1983-10-01,17.909000000000006
1984-10-01,14.998
1985-10-01,17.505
1986-10-01,16.352999999999998
1987-10-01,19.821
1988-10-01,21.724
1989-10-01,17.61
1990-10-01,18.663
1991-10-01,20.039999999999996
1992-10-01,19.461
1993-10-01,18.204000000000004
1994-10-01,16.984000000000005
1995-10-01,18.729
1996-10-01,17.379
1997-10-01,17.272000000000002
1998-10-01,16.551000000000002
1999-10-01,19.846
2000-10-01,17.367
2001-10-01,20.098
2002-10-01,17.17
2003-10-01,21.813999999999997
2004-10-01,16.976
2005-10-01,18.152
2006-10-01,16.934
2007-10-01,17.667
2008-10-01,18.727
2009-10-01,16.460000000000004
2010-10-01,18.264
2011-10-01,18.612
2012-10-01,19.089000000000002
