dt,average
1960-05-01,19.11793333333333
1961-05-01,17.8748
1962-05-01,21.8548
1963-05-01,18.730866666666664
1964-05-01,20.0216
1965-05-01,21.83466666666667
1966-05-01,18.85686666666667
1967-05-01,17.419800000000002
1968-05-01,18.45606666666667
1969-05-01,19.513133333333332
1970-05-01,20.356466666666666
1971-05-01,18.338199999999993
1972-05-01,18.25093333333333
1973-05-01,18.6988
1974-05-01,19.81906666666667
1975-05-01,20.487933333333334
1976-05-01,18.525
1977-05-01,20.48413333333333
1978-05-01,18.584333333333326
1979-05-01,19.44846666666667
1980-05-01,19.916800000000002
1981-05-01,18.417199999999998
1982-05-01,21.124133333333337
1983-05-01,19.0646
1984-05-01,19.28686666666666
1985-05-01,20.329933333333333
1986-05-01,20.032533333333333
1987-05-01,20.636466666666667
1988-05-01,18.955333333333336
1989-05-01,18.460466666666665
1990-05-01,19.600000000000005
1991-05-01,22.23013333333333
1992-05-01,17.47413333333333
1993-05-01,20.306399999999996
1994-05-01,18.20073333333333
1995-05-01,20.0472
1996-05-01,20.102
1997-05-01,17.996866666666662
1998-05-01,20.842133333333333
1999-05-01,19.354533333333332
2000-05-01,21.35946666666667
2001-05-01,19.85246666666667
2002-05-01,19.528066666666668
2003-05-01,19.232533333333333
2004-05-01,22.77906666666667
2005-05-01,17.977466666666665
2006-05-01,18.86886666666667
2007-05-01,19.63326666666667
2008-05-01,19.156200000000005
2009-05-01,20.593666666666667
2010-05-01,21.55333333333333
2011-05-01,20.716866666666668
2012-05-01,21.637266666666665
