dt,average
1960-05-01,14.026066666666663
1961-05-01,13.124133333333333
1962-05-01,18.826
1963-05-01,14.360800000000001
1964-05-01,17.901400000000002
1965-05-01,18.184466666666662
1966-05-01,12.695866666666667
1967-05-01,12.855333333333334
1968-05-01,13.667666666666666
1969-05-01,15.565133333333332
1970-05-01,16.982466666666667
1971-05-01,13.814200000000001
1972-05-01,16.529733333333336
1973-05-01,13.50613333333333
1974-05-01,14.237200000000001
1975-05-01,17.44333333333333
1976-05-01,13.737266666666669
1977-05-01,19.48646666666667
1978-05-01,14.979799999999994
1979-05-01,14.931466666666669
1980-05-01,16.212866666666667
1981-05-01,13.756066666666669
1982-05-01,18.54606666666667
1983-05-01,13.449733333333334
1984-05-01,13.773333333333332
1985-05-01,17.1388
1986-05-01,16.397000000000002
1987-05-01,18.392533333333336
1988-05-01,17.0448
1989-05-01,14.259999999999998
1990-05-01,13.850133333333332
1991-05-01,19.18166666666667
1992-05-01,15.130799999999995
1993-05-01,16.155866666666668
1994-05-01,14.621399999999998
1995-05-01,14.716600000000001
1996-05-01,14.519266666666665
1997-05-01,12.741533333333333
1998-05-01,18.742399999999996
1999-05-01,17.145333333333333
2000-05-01,17.195533333333337
2001-05-01,17.035666666666664
2002-05-01,13.767133333333335
2003-05-01,14.82893333333333
2004-05-01,17.102666666666664
2005-05-01,14.549333333333333
2006-05-01,15.488066666666665
2007-05-01,18.283666666666665
2008-05-01,13.911933333333334
2009-05-01,15.99473333333333
2010-05-01,17.151933333333332
2011-05-01,15.740800000000002
2012-05-01,18.856933333333334
