dt,average
1960-07-01,21.713388888888893
1961-07-01,22.942944444444446
1962-07-01,21.376055555555556
1963-07-01,22.782777777777778
1964-07-01,23.236222222222224
1965-07-01,21.81005555555556
1966-07-01,23.83994444444445
1967-07-01,22.295277777777777
1968-07-01,23.238388888888892
1969-07-01,22.355333333333338
1970-07-01,22.929166666666674
1971-07-01,22.21966666666667
1972-07-01,23.057666666666666
1973-07-01,23.232888888888883
1974-07-01,22.679666666666673
1975-07-01,22.92227777777778
1976-07-01,21.62988888888889
1977-07-01,23.394333333333336
1978-07-01,21.937611111111114
1979-07-01,22.46761111111111
1980-07-01,23.662444444444443
1981-07-01,23.32072222222222
1982-07-01,22.96916666666667
1983-07-01,23.912833333333335
1984-07-01,22.09288888888889
1985-07-01,22.560166666666664
1986-07-01,23.20761111111111
1987-07-01,24.21944444444445
1988-07-01,24.584777777777774
1989-07-01,22.688277777777778
1990-07-01,23.10294444444444
1991-07-01,23.675833333333333
1992-07-01,22.03194444444444
1993-07-01,24.292277777777777
1994-07-01,24.332777777777782
1995-07-01,24.18583333333333
1996-07-01,21.848277777777778
1997-07-01,22.846833333333336
1998-07-01,22.984999999999996
1999-07-01,25.21111111111111
2000-07-01,21.07144444444444
2001-07-01,21.45872222222223
2002-07-01,24.238388888888892
2003-07-01,23.0485
2004-07-01,22.46772222222223
2005-07-01,24.17266666666667
2006-07-01,24.406944444444445
2007-07-01,22.631666666666675
2008-07-01,23.73833333333333
2009-07-01,21.50144444444445
2010-07-01,24.977499999999996
2011-07-01,25.05327777777778
2012-07-01,24.91494444444444
