dt,average
1960-07-01,28.51822222222222
1961-07-01,26.70266666666667
1962-07-01,28.63711111111111
1963-07-01,27.59955555555556
1964-07-01,27.593111111111114
1965-07-01,27.79211111111111
1966-07-01,28.363888888888894
1967-07-01,26.348333333333333
1968-07-01,27.082666666666668
1969-07-01,28.689000000000004
1970-07-01,27.158
1971-07-01,27.385888888888893
1972-07-01,26.759333333333334
1973-07-01,28.152555555555555
1974-07-01,27.52388888888889
1975-07-01,27.316555555555553
1976-07-01,27.13566666666667
1977-07-01,28.40833333333334
1978-07-01,28.483555555555558
1979-07-01,27.731777777777783
1980-07-01,29.54511111111112
1981-07-01,28.74911111111112
1982-07-01,28.10066666666667
1983-07-01,28.19377777777778
1984-07-01,27.031222222222222
1985-07-01,27.371444444444442
1986-07-01,28.83611111111111
1987-07-01,27.822666666666667
1988-07-01,27.675111111111114
1989-07-01,27.18933333333333
1990-07-01,27.707555555555555
1991-07-01,28.138555555555556
1992-07-01,27.95477777777778
1993-07-01,28.626666666666665
1994-07-01,27.183777777777784
1995-07-01,28.393777777777775
1996-07-01,28.158777777777782
1997-07-01,28.569777777777777
1998-07-01,29.578555555555553
1999-07-01,28.247444444444444
2000-07-01,28.802444444444447
2001-07-01,28.36733333333333
2002-07-01,28.339777777777776
2003-07-01,27.71788888888889
2004-07-01,27.860333333333333
2005-07-01,28.40311111111111
2006-07-01,28.38022222222222
2007-07-01,27.367444444444445
2008-07-01,28.50066666666667
2009-07-01,28.178222222222228
2010-07-01,29.057555555555552
2011-07-01,29.218888888888884
2012-07-01,28.49744444444444
