dt,average
1960-12-01,2.195461538461539
1961-12-01,5.170692307692307
1962-12-01,2.794461538461538
1963-12-01,-0.25400000000000006
1964-12-01,6.1127692307692305
1965-12-01,6.254153846153846
1966-12-01,4.884230769230769
1967-12-01,7.105769230769231
1968-12-01,3.4639230769230767
1969-12-01,3.2270769230769227
1970-12-01,6.975538461538462
1971-12-01,9.70423076923077
1972-12-01,6.401692307692306
1973-12-01,5.132923076923077
1974-12-01,5.32776923076923
1975-12-01,5.133538461538462
1976-12-01,2.8245384615384617
1977-12-01,4.011153846153846
1978-12-01,5.396769230769231
1979-12-01,5.408923076923077
1980-12-01,4.905384615384614
1981-12-01,3.2914615384615384
1982-12-01,8.792230769230768
1983-12-01,1.688692307692308
1984-12-01,9.790846153846154
1985-12-01,2.147076923076923
1986-12-01,4.980846153846153
1987-12-01,7.009615384615385
1988-12-01,5.280230769230769
1989-12-01,-0.2076153846153844
1990-12-01,7.171538461538462
1991-12-01,7.1440769230769225
1992-12-01,5.073153846153847
1993-12-01,4.721461538461538
1994-12-01,7.365692307692308
1995-12-01,3.9943076923076926
1996-12-01,6.802769230769231
1997-12-01,4.757769230769231
1998-12-01,7.555692307692308
1999-12-01,6.064538461538461
2000-12-01,0.3275384615384616
2001-12-01,7.841076923076923
2002-12-01,4.89123076923077
2003-12-01,4.680230769230769
2004-12-01,4.663230769230768
2005-12-01,3.397384615384616
2006-12-01,7.365615384615386
2007-12-01,7.764538461538461
2008-12-01,6.025384615384615
2009-12-01,4.3013076923076925
2010-12-01,1.4738461538461538
2011-12-01,7.200230769230769
2012-12-01,8.334307692307693
