dt,average
1960-12-01,-3.2736000000000005
1961-12-01,-4.556100000000001
1962-12-01,-0.3436999999999998
1963-12-01,-3.6197000000000004
1964-12-01,-1.8171000000000004
1965-12-01,-0.1315
1966-12-01,-2.7034999999999996
1967-12-01,-4.847799999999999
1968-12-01,-3.1730999999999994
1969-12-01,-1.1904000000000001
1970-12-01,-0.8146000000000002
1971-12-01,-1.9701999999999997
1972-12-01,-6.097199999999999
1973-12-01,-1.9680999999999997
1974-12-01,-3.175
1975-12-01,0.002999999999999936
1976-12-01,-0.8591999999999999
1977-12-01,-0.44860000000000033
1978-12-01,-5.8803
1979-12-01,-0.7074999999999999
1980-12-01,2.9455999999999998
1981-12-01,-0.6392999999999995
1982-12-01,-1.6200000000000006
1983-12-01,-8.1533
1984-12-01,-0.8939999999999999
1985-12-01,-3.7197999999999993
1986-12-01,-2.4305000000000003
1987-12-01,-2.9244999999999997
1988-12-01,-2.1701000000000006
1989-12-01,-4.093999999999999
1990-12-01,-5.212799999999999
1991-12-01,-1.5686999999999995
1992-12-01,-4.531599999999999
1993-12-01,-1.0488999999999997
1994-12-01,0.3185999999999996
1995-12-01,-0.4610999999999999
1996-12-01,-1.0764999999999998
1997-12-01,-2.9414000000000007
1998-12-01,-2.0698
1999-12-01,-0.5363000000000001
2000-12-01,-3.0988000000000007
2001-12-01,-1.2212000000000003
2002-12-01,-0.7451999999999999
2003-12-01,-0.5009000000000002
2004-12-01,-0.43920000000000015
2005-12-01,-2.4523
2006-12-01,-1.8142000000000003
2007-12-01,-4.22
2008-12-01,-3.0924
2009-12-01,-5.4634
2010-12-01,0.13879999999999998
2011-12-01,-3.4736000000000002
2012-12-01,-1.9851000000000003
