dt,average
1960-06-01,17.626749999999998
1961-06-01,19.634500000000003
1962-06-01,18.63025
1963-06-01,20.84375
1964-06-01,19.5185
1965-06-01,18.6445
1966-06-01,19.573249999999998
1967-06-01,18.65475
1968-06-01,19.27625
1969-06-01,15.8035
1970-06-01,20.302500000000002
1971-06-01,21.3025
1972-06-01,18.676750000000006
1973-06-01,19.947000000000003
1974-06-01,18.275750000000002
1975-06-01,19.234500000000004
1976-06-01,20.4775
1977-06-01,19.699250000000003
1978-06-01,19.095000000000006
1979-06-01,18.738
1980-06-01,19.187999999999995
1981-06-01,19.05925
1982-06-01,16.540750000000003
1983-06-01,19.12925
1984-06-01,19.775999999999996
1985-06-01,17.388499999999997
1986-06-01,19.984
1987-06-01,21.463000000000005
1988-06-01,22.459
1989-06-01,18.92825
1990-06-01,20.0315
1991-06-01,21.62975
1992-06-01,18.097499999999997
1993-06-01,17.62525
1994-06-01,20.313000000000002
1995-06-01,20.938250000000004
1996-06-01,19.68
1997-06-01,20.69375
1998-06-01,18.22
1999-06-01,19.429500000000004
2000-06-01,18.19475
2001-06-01,19.54375
2002-06-01,20.9375
2003-06-01,18.76025
2004-06-01,17.758000000000003
2005-06-01,21.519750000000005
2006-06-01,19.8915
2007-06-01,20.756
2008-06-01,18.990499999999997
2009-06-01,18.707499999999996
2010-06-01,19.629250000000003
2011-06-01,19.2305
2012-06-01,20.866500000000002
