dt,average
1960-06-01,29.454416666666663
1961-06-01,29.098250000000004
1962-06-01,26.68466666666666
1963-06-01,25.98141666666666
1964-06-01,26.718166666666665
1965-06-01,24.68008333333333
1966-06-01,27.760833333333338
1967-06-01,26.1895
1968-06-01,27.714916666666664
1969-06-01,26.451333333333334
1970-06-01,27.85475
1971-06-01,27.012083333333333
1972-06-01,27.742583333333332
1973-06-01,27.710333333333327
1974-06-01,29.84733333333334
1975-06-01,26.616833333333332
1976-06-01,27.52508333333334
1977-06-01,28.58633333333333
1978-06-01,28.977416666666667
1979-06-01,27.63716666666667
1980-06-01,28.47275
1981-06-01,29.657166666666665
1982-06-01,26.427000000000003
1983-06-01,26.356916666666667
1984-06-01,27.187083333333334
1985-06-01,28.540000000000006
1986-06-01,28.53866666666666
1987-06-01,28.321750000000005
1988-06-01,28.310500000000005
1989-06-01,28.19541666666667
1990-06-01,29.832000000000004
1991-06-01,25.983333333333334
1992-06-01,27.20058333333333
1993-06-01,27.61633333333334
1994-06-01,30.02658333333334
1995-06-01,26.63258333333333
1996-06-01,29.520750000000003
1997-06-01,27.263
1998-06-01,26.534000000000006
1999-06-01,27.709083333333336
2000-06-01,28.98583333333333
2001-06-01,29.11125
2002-06-01,29.974499999999995
2003-06-01,28.431749999999994
2004-06-01,28.19741666666667
2005-06-01,28.13433333333333
2006-06-01,30.294333333333338
2007-06-01,28.883499999999998
2008-06-01,29.568166666666666
2009-06-01,27.195666666666668
2010-06-01,28.64158333333333
2011-06-01,28.77116666666666
2012-06-01,29.797500000000003
