dt,average
1960-06-01,26.81166666666666
1961-06-01,25.051555555555556
1962-06-01,26.29277777777778
1963-06-01,26.851555555555557
1964-06-01,26.66888888888889
1965-06-01,26.191555555555556
1966-06-01,25.51988888888889
1967-06-01,26.65244444444444
1968-06-01,26.612777777777783
1969-06-01,26.719222222222225
1970-06-01,25.94066666666667
1971-06-01,26.929777777777776
1972-06-01,26.69666666666667
1973-06-01,26.652555555555555
1974-06-01,25.22355555555556
1975-06-01,26.264777777777777
1976-06-01,25.146
1977-06-01,27.70622222222222
1978-06-01,27.029777777777777
1979-06-01,26.074444444444445
1980-06-01,27.411333333333335
1981-06-01,27.714555555555553
1982-06-01,26.81088888888889
1983-06-01,25.33522222222222
1984-06-01,26.195555555555558
1985-06-01,26.859333333333336
1986-06-01,27.128888888888888
1987-06-01,26.403222222222226
1988-06-01,26.161222222222218
1989-06-01,25.930444444444447
1990-06-01,27.69355555555556
1991-06-01,26.946
1992-06-01,26.213333333333335
1993-06-01,26.713333333333335
1994-06-01,27.176333333333336
1995-06-01,26.012444444444444
1996-06-01,26.55877777777778
1997-06-01,26.037555555555553
1998-06-01,28.56522222222222
1999-06-01,26.85588888888889
2000-06-01,26.851333333333336
2001-06-01,26.268666666666665
2002-06-01,26.63411111111111
2003-06-01,26.508333333333336
2004-06-01,26.789444444444445
2005-06-01,27.187444444444445
2006-06-01,27.29866666666667
2007-06-01,27.20155555555555
2008-06-01,27.594777777777775
2009-06-01,27.964111111111112
2010-06-01,28.95688888888889
2011-06-01,28.987666666666662
2012-06-01,27.186777777777777
