dt,average
1960-06-01,20.734250000000003
1961-06-01,22.307500000000005
1962-06-01,18.863500000000002
1963-06-01,16.8245
1964-06-01,17.022500000000004
1965-06-01,17.480999999999998
1966-06-01,19.4935
1967-06-01,16.890499999999996
1968-06-01,19.0525
1969-06-01,17.45425
1970-06-01,18.986
1971-06-01,18.8115
1972-06-01,20.326999999999998
1973-06-01,19.294999999999998
1974-06-01,21.54475
1975-06-01,17.09275
1976-06-01,18.34175
1977-06-01,22.06875
1978-06-01,18.9285
1979-06-01,19.47725
1980-06-01,18.668
1981-06-01,20.115499999999997
1982-06-01,18.448
1983-06-01,18.043
1984-06-01,17.61075
1985-06-01,20.65325
1986-06-01,22.013749999999998
1987-06-01,20.55725
1988-06-01,22.092
1989-06-01,18.92175
1990-06-01,20.2885
1991-06-01,18.511499999999998
1992-06-01,19.6335
1993-06-01,16.547749999999997
1994-06-01,21.408500000000004
1995-06-01,16.404
1996-06-01,21.05075
1997-06-01,19.5445
1998-06-01,15.988749999999996
1999-06-01,18.826
2000-06-01,20.893
2001-06-01,20.53
2002-06-01,21.0865
2003-06-01,20.150999999999996
2004-06-01,20.0975
2005-06-01,17.44625
2006-06-01,21.467
2007-06-01,21.2735
2008-06-01,19.40375
2009-06-01,17.578249999999997
2010-06-01,18.88675
2011-06-01,17.7425
2012-06-01,21.01475
