dt,average
1960-06-01,18.56490909090909
1961-06-01,18.56836363636364
1962-06-01,18.69263636363636
1963-06-01,18.587454545454545
1964-06-01,18.05309090909091
1965-06-01,17.81554545454545
1966-06-01,18.724545454545453
1967-06-01,19.05863636363636
1968-06-01,17.601090909090907
1969-06-01,18.759272727272727
1970-06-01,18.092636363636363
1971-06-01,18.893090909090912
1972-06-01,17.337909090909086
1973-06-01,19.732909090909097
1974-06-01,17.809727272727272
1975-06-01,18.364454545454546
1976-06-01,20.347818181818184
1977-06-01,17.478363636363643
1978-06-01,18.255727272727277
1979-06-01,17.893272727272723
1980-06-01,17.11854545454545
1981-06-01,18.99463636363636
1982-06-01,16.44109090909091
1983-06-01,19.198181818181823
1984-06-01,19.486909090909087
1985-06-01,16.713272727272724
1986-06-01,17.42781818181818
1987-06-01,18.840545454545456
1988-06-01,18.127090909090906
1989-06-01,18.91181818181818
1990-06-01,18.670636363636365
1991-06-01,19.37154545454546
1992-06-01,17.773181818181822
1993-06-01,18.56918181818182
1994-06-01,20.043454545454537
1995-06-01,18.959090909090914
1996-06-01,19.029000000000003
1997-06-01,18.718454545454545
1998-06-01,18.13990909090909
1999-06-01,20.318090909090913
2000-06-01,18.598181818181818
2001-06-01,19.91363636363636
2002-06-01,18.196454545454547
2003-06-01,18.04681818181818
2004-06-01,17.95481818181818
2005-06-01,20.21954545454545
2006-06-01,19.223545454545455
2007-06-01,18.85181818181818
2008-06-01,19.93181818181818
2009-06-01,17.405
2010-06-01,20.07554545454546
2011-06-01,18.890545454545453
2012-06-01,18.74136363636364
