site,year,month,value
IZO,2008,6,1820.77
IZO,2008,7,1801.96
IZO,2008,8,1806.73
IZO,2008,9,1821.00
IZO,2008,10,1830.23
IZO,2008,11,1841.36
IZO,2008,12,1848.22
IZO,2009,1,1853.35
IZO,2009,2,1847.70
IZO,2009,3,1843.48
IZO,2009,4,1838.64
IZO,2009,5,1829.10
IZO,2009,6,1814.26
IZO,2009,7,1807.49
IZO,2009,8,1813.72
IZO,2009,9,1817.23
IZO,2009,10,1827.12
IZO,2009,11,1835.37
IZO,2009,12,1830.00
IZO,2010,1,1835.42
IZO,2010,2,1845.19
IZO,2010,3,1835.30
IZO,2010,4,1839.32
IZO,2010,5,1847.82
IZO,2010,6,1834.59
IZO,2010,7,1823.08
IZO,2010,8,1817.17
IZO,2010,9,1822.28
IZO,2010,10,1835.63
IZO,2010,11,1838.87
IZO,2010,12,1844.23
IZO,2011,1,1850.71
IZO,2011,2,1851.86
IZO,2011,3,1855.55
IZO,2011,4,1845.25
IZO,2011,5,1835.36
IZO,2011,6,1828.97
IZO,2011,7,1814.99
IZO,2011,8,1814.68
IZO,2011,9,1822.61
IZO,2011,10,1832.50
IZO,2011,11,1841.84
IZO,2011,12,1842.18
IZO,2012,1,1847.00
IZO,2012,2,1853.28
IZO,2012,3,1853.07
IZO,2012,4,1859.10
IZO,2012,5,1853.68
IZO,2012,6,1825.38
IZO,2012,7,1816.29
IZO,2012,8,1828.94
IZO,2012,9,1835.55
IZO,2012,10,1844.37
IZO,2012,11,1858.57
IZO,2012,12,1858.32
IZO,2013,1,1849.92
IZO,2013,2,1853.41
IZO,2013,3,1857.31
IZO,2013,4,1853.88
IZO,2013,5,1853.45
IZO,2013,6,1844.96
IZO,2013,7,1833.56
IZO,2013,8,1843.09
IZO,2013,9,1841.71
IZO,2013,10,1844.19
IZO,2013,11,1863.10
IZO,2013,12,1870.03
IZO,2014,1,1858.48
IZO,2014,2,1844.04
IZO,2014,3,1853.83
IZO,2014,4,1862.93
IZO,2014,5,1859.05
IZO,2014,6,1848.22
IZO,2014,7,1837.17
IZO,2014,8,1838.66
IZO,2014,9,1850.63
IZO,2014,10,1863.54
IZO,2014,11,1882.65
IZO,2014,12,1889.59
IZO,2015,1,1874.48
IZO,2015,2,1875.85
IZO,2015,3,1877.96
IZO,2015,4,1862.08
IZO,2015,5,1860.20
IZO,2015,6,1863.66
IZO,2015,7,1847.81
IZO,2015,8,1840.41
IZO,2015,9,1854.48
IZO,2015,10,1878.50
IZO,2015,11,1881.00
IZO,2015,12,1877.03
IZO,2016,1,1875.79
IZO,2016,2,1880.41
IZO,2016,3,1891.86
IZO,2016,4,1890.43
IZO,2016,5,1882.74
IZO,2016,6,1871.34
IZO,2016,7,1861.12
IZO,2016,8,1863.04
IZO,2016,9,1871.23
IZO,2016,10,1885.13
IZO,2016,11,1902.63
IZO,2016,12,1901.10
IZO,2017,1,1894.31
IZO,2017,2,1896.92
IZO,2017,3,1892.43
IZO,2017,4,1890.83
IZO,2017,5,1886.55
IZO,2017,6,1874.22
IZO,2017,7,1869.91
IZO,2017,8,1869.75
IZO,2017,9,1876.88
IZO,2017,10,1890.42
IZO,2017,11,1894.76
IZO,2017,12,1894.98
IZO,2018,1,1902.13
IZO,2018,2,1899.02
IZO,2018,3,1889.80
IZO,2018,4,1900.55
IZO,2018,5,1909.94
IZO,2018,6,1897.02
IZO,2018,7,1881.75
IZO,2018,8,1886.52
IZO,2018,9,1898.50
IZO,2018,10,1911.35
IZO,2018,11,1910.84
IZO,2018,12,1904.79
