site,year,month,value
LEF,2011,7,1868.34
LEF,2011,8,1877.53
LEF,2011,9,1870.43
LEF,2011,10,1878.42
LEF,2011,11,1887.76
LEF,2011,12,1887.58
LEF,2012,1,1913.44
LEF,2012,2,1925.72
LEF,2012,3,1909.25
LEF,2012,4,1901.18
LEF,2012,5,1898.47
LEF,2012,6,1897.16
LEF,2012,7,1914.32
LEF,2012,8,1924.34
LEF,2012,9,1918.87
LEF,2012,10,1928.56
LEF,2012,11,1941.14
LEF,2012,12,1938.12
LEF,2013,1,1942.25
LEF,2013,2,1946.07
LEF,2013,3,1925.23
LEF,2013,4,1903.00
LEF,2013,5,1898.71
LEF,2013,6,1900.26
LEF,2013,7,1914.69
LEF,2013,8,1921.18
LEF,2013,9,1911.64
LEF,2013,10,1915.92
LEF,2013,11,1924.93
LEF,2013,12,1916.17
LEF,2014,1,1917.15
LEF,2014,2,1923.01
LEF,2014,3,1908.05
LEF,2014,4,1895.17
LEF,2014,5,1895.34
LEF,2014,6,1896.14
LEF,2014,7,1914.28
LEF,2014,8,1929.53
LEF,2014,9,1925.12
LEF,2014,10,1932.26
LEF,2014,11,1946.29
LEF,2014,12,1938.21
LEF,2015,1,1935.41
LEF,2015,2,1942.36
LEF,2015,3,1933.58
LEF,2015,4,1930.55
LEF,2015,5,1933.23
LEF,2015,6,1938.38
LEF,2015,7,1961.16
LEF,2015,8,1975.80
LEF,2015,9,1978.91
LEF,2015,10,1984.58
LEF,2015,11,1972.08
LEF,2015,12,1947.97
LEF,2016,1,1941.51
LEF,2016,2,1951.94
LEF,2016,3,1956.64
LEF,2016,4,1949.03
LEF,2016,5,1943.09
LEF,2016,6,1943.79
LEF,2016,7,1960.96
LEF,2016,8,1973.49
LEF,2016,9,1969.82
LEF,2016,10,1980.86
LEF,2016,11,1994.57
LEF,2016,12,1981.13
LEF,2017,1,1956.39
LEF,2017,2,1950.75
LEF,2017,3,1963.00
LEF,2017,4,1965.01
LEF,2017,5,1955.09
LEF,2017,6,1942.81
LEF,2017,7,1941.92
LEF,2017,8,1946.21
LEF,2017,9,1938.35
LEF,2017,10,1940.55
LEF,2017,11,1976.19
LEF,2017,12,2018.06
LEF,2018,1,1995.65
LEF,2018,2,1948.59
LEF,2018,3,1941.94
LEF,2018,4,1944.38
LEF,2018,5,1945.05
LEF,2018,6,1944.73
LEF,2018,7,1959.48
LEF,2018,8,1968.23
LEF,2018,9,1962.72
