site,year,month,value
SHM,2002,4,1859.14
SHM,2002,5,1845.18
SHM,2002,6,1833.13
SHM,2002,7,1814.59
SHM,2002,8,1816.72
SHM,2002,9,1847.50
SHM,2002,10,1862.98
SHM,2002,11,1855.01
SHM,2002,12,1857.34
SHM,2003,1,1863.45
SHM,2003,2,1862.84
SHM,2003,3,1861.23
SHM,2003,4,1865.88
SHM,2003,5,1860.08
SHM,2003,6,1843.15
SHM,2003,7,1831.56
SHM,2003,8,1843.45
SHM,2003,9,1861.37
SHM,2003,10,1866.22
SHM,2003,11,1867.58
SHM,2003,12,1867.94
SHM,2004,1,1864.12
SHM,2004,2,1866.01
SHM,2004,3,1871.29
SHM,2004,4,1867.33
SHM,2004,5,1859.23
SHM,2004,6,1840.87
SHM,2004,7,1824.22
SHM,2004,8,1832.69
SHM,2004,9,1848.71
SHM,2004,10,1857.87
SHM,2004,11,1868.29
SHM,2004,12,1861.69
SHM,2005,1,1848.21
SHM,2005,2,1856.16
SHM,2005,3,1862.56
SHM,2005,4,1858.70
SHM,2005,5,1853.23
SHM,2005,6,1835.94
SHM,2005,7,1825.35
SHM,2005,11,1869.66
SHM,2005,12,1860.40
SHM,2006,1,1860.40
SHM,2006,2,1873.32
SHM,2006,3,1868.75
SHM,2006,4,1858.00
SHM,2006,5,1853.39
SHM,2006,6,1827.70
SHM,2006,7,1803.98
SHM,2006,8,1812.55
SHM,2006,9,1844.13
SHM,2006,10,1856.69
SHM,2006,11,1859.37
SHM,2006,12,1868.65
SHM,2007,1,1868.88
SHM,2007,2,1867.99
SHM,2007,3,1870.51
SHM,2007,4,1866.17
SHM,2007,5,1855.08
SHM,2007,6,1835.79
SHM,2007,7,1826.34
SHM,2007,8,1848.54
SHM,2007,9,1872.66
SHM,2007,10,1872.51
SHM,2007,11,1869.77
SHM,2007,12,1875.17
SHM,2008,1,1877.23
SHM,2008,2,1871.94
SHM,2008,3,1869.55
SHM,2008,4,1869.69
SHM,2008,5,1862.61
SHM,2008,6,1847.86
SHM,2008,7,1836.15
SHM,2008,8,1848.25
SHM,2008,9,1866.83
SHM,2008,10,1872.79
SHM,2008,11,1878.41
SHM,2008,12,1885.54
SHM,2009,1,1883.68
SHM,2009,2,1883.24
SHM,2009,3,1885.46
SHM,2009,4,1883.59
SHM,2009,5,1871.16
SHM,2009,6,1854.56
SHM,2009,7,1850.20
SHM,2009,8,1857.78
SHM,2009,9,1867.92
SHM,2009,10,1874.02
SHM,2009,11,1875.99
SHM,2009,12,1878.11
SHM,2010,1,1884.99
SHM,2010,2,1890.25
SHM,2010,3,1891.31
SHM,2010,4,1881.34
SHM,2010,5,1870.25
SHM,2010,6,1859.77
SHM,2010,7,1841.33
SHM,2010,8,1851.97
SHM,2010,9,1877.74
SHM,2010,10,1882.51
SHM,2010,11,1881.66
SHM,2010,12,1883.21
SHM,2011,1,1880.43
SHM,2011,2,1880.32
SHM,2011,3,1890.86
SHM,2011,4,1888.39
SHM,2011,5,1877.01
SHM,2011,6,1861.44
SHM,2011,7,1858.56
SHM,2011,8,1880.40
SHM,2011,9,1891.79
SHM,2011,10,1890.47
SHM,2011,11,1894.94
SHM,2011,12,1900.51
SHM,2012,1,1898.07
SHM,2012,2,1895.77
SHM,2012,3,1900.28
SHM,2012,4,1892.38
SHM,2012,5,1872.51
SHM,2012,6,1861.74
SHM,2012,7,1859.06
SHM,2012,8,1874.40
SHM,2012,9,1888.70
SHM,2012,10,1885.71
SHM,2012,11,1892.08
SHM,2012,12,1898.63
SHM,2013,1,1900.55
SHM,2013,2,1910.04
SHM,2013,3,1909.60
SHM,2013,4,1895.20
SHM,2013,5,1885.48
SHM,2013,6,1886.79
SHM,2013,7,1884.09
SHM,2013,8,1879.40
SHM,2013,9,1887.06
SHM,2014,2,1915.28
SHM,2014,3,1909.54
SHM,2014,4,1906.76
SHM,2014,5,1899.87
SHM,2014,6,1882.25
SHM,2014,7,1870.01
SHM,2014,8,1890.33
SHM,2014,9,1910.94
SHM,2014,10,1912.78
SHM,2014,11,1918.45
SHM,2014,12,1919.87
SHM,2015,1,1916.79
SHM,2015,2,1919.95
SHM,2015,3,1923.25
SHM,2015,4,1922.13
SHM,2015,5,1910.82
SHM,2015,6,1892.45
SHM,2015,7,1883.26
SHM,2015,8,1897.70
SHM,2015,9,1917.75
SHM,2015,10,1925.35
SHM,2015,11,1929.67
SHM,2015,12,1932.89
SHM,2016,1,1927.05
SHM,2016,2,1925.85
SHM,2016,3,1927.34
SHM,2016,4,1925.25
SHM,2016,5,1921.99
