site,year,month,value
HBA,2004,4,1713.01
HBA,2004,5,1719.54
HBA,2004,6,1727.40
HBA,2004,7,1733.48
HBA,2004,8,1739.45
HBA,2004,9,1742.49
HBA,2004,10,1741.12
HBA,2004,11,1736.17
HBA,2004,12,1727.16
HBA,2005,1,1717.51
HBA,2005,2,1711.54
HBA,2005,3,1710.45
HBA,2005,4,1713.00
HBA,2005,5,1718.48
HBA,2005,6,1725.32
HBA,2005,7,1731.43
HBA,2005,8,1737.41
HBA,2005,9,1740.23
HBA,2005,10,1738.52
HBA,2005,11,1734.31
HBA,2005,12,1727.26
HBA,2006,1,1718.86
HBA,2006,2,1713.48
HBA,2006,3,1711.78
HBA,2006,4,1713.61
HBA,2006,5,1718.43
HBA,2006,6,1724.63
HBA,2006,7,1731.21
HBA,2006,8,1736.53
HBA,2006,9,1739.82
HBA,2006,10,1739.56
HBA,2006,11,1733.10
HBA,2006,12,1726.33
HBA,2007,1,1719.08
HBA,2007,2,1712.52
HBA,2007,3,1712.41
HBA,2007,4,1717.16
HBA,2007,5,1725.40
HBA,2007,6,1733.47
HBA,2007,7,1739.34
HBA,2007,8,1744.18
HBA,2007,9,1747.52
HBA,2007,10,1747.32
HBA,2007,11,1743.69
HBA,2007,12,1735.61
HBA,2008,1,1726.28
HBA,2008,2,1723.10
HBA,2008,3,1723.81
HBA,2008,4,1727.67
HBA,2008,5,1733.86
HBA,2008,6,1740.95
HBA,2008,7,1747.82
HBA,2008,8,1752.73
HBA,2008,9,1755.23
HBA,2008,10,1754.33
HBA,2008,11,1748.72
HBA,2008,12,1739.46
HBA,2009,1,1732.27
HBA,2009,2,1727.57
HBA,2009,3,1726.11
HBA,2009,4,1730.88
HBA,2009,5,1737.84
HBA,2009,6,1745.41
HBA,2009,7,1750.91
HBA,2009,8,1756.06
HBA,2009,9,1759.85
HBA,2009,10,1759.24
HBA,2009,11,1753.85
HBA,2009,12,1744.51
HBA,2010,1,1736.42
HBA,2010,2,1730.79
HBA,2010,3,1729.93
HBA,2010,4,1734.52
HBA,2010,5,1742.14
HBA,2010,6,1751.14
HBA,2010,7,1757.08
HBA,2010,8,1762.26
HBA,2010,9,1765.91
HBA,2010,10,1765.14
HBA,2010,11,1760.28
HBA,2010,12,1752.01
HBA,2011,1,1743.05
HBA,2011,2,1737.96
HBA,2011,3,1737.83
HBA,2011,4,1741.86
HBA,2011,5,1749.35
HBA,2011,6,1756.67
HBA,2011,7,1762.57
HBA,2011,8,1768.23
HBA,2011,9,1771.66
HBA,2011,10,1770.86
HBA,2011,11,1764.51
HBA,2011,12,1755.97
HBA,2012,1,1747.71
HBA,2012,2,1742.69
HBA,2012,3,1742.38
HBA,2012,4,1747.44
HBA,2012,5,1754.57
HBA,2012,6,1760.75
HBA,2012,7,1768.23
HBA,2012,8,1774.49
HBA,2012,9,1777.12
HBA,2012,10,1776.72
HBA,2012,11,1772.18
HBA,2012,12,1762.78
HBA,2013,1,1753.26
HBA,2013,2,1748.24
HBA,2013,3,1747.25
HBA,2013,4,1751.25
HBA,2013,5,1757.29
HBA,2013,6,1764.28
HBA,2013,7,1772.85
HBA,2013,8,1778.74
HBA,2013,9,1781.70
HBA,2013,10,1780.44
HBA,2013,11,1775.76
HBA,2013,12,1766.82
HBA,2014,1,1756.32
HBA,2014,2,1751.59
HBA,2014,3,1752.90
HBA,2014,4,1758.63
HBA,2014,5,1766.33
HBA,2014,6,1774.73
HBA,2014,7,1783.08
HBA,2014,8,1789.34
HBA,2014,9,1792.08
HBA,2014,10,1791.03
HBA,2014,11,1787.22
HBA,2014,12,1780.03
HBA,2015,1,1771.19
HBA,2015,2,1765.29
HBA,2015,3,1765.70
HBA,2015,4,1771.07
HBA,2015,5,1777.15
HBA,2015,6,1785.28
HBA,2015,7,1792.85
HBA,2015,8,1798.95
HBA,2015,9,1802.06
HBA,2015,10,1800.44
HBA,2015,11,1794.85
HBA,2015,12,1787.29
HBA,2016,1,1780.82
HBA,2016,2,1776.06
HBA,2016,3,1774.88
HBA,2016,4,1778.71
HBA,2016,5,1786.16
HBA,2016,6,1793.44
HBA,2016,7,1799.61
HBA,2016,8,1805.04
HBA,2016,9,1807.45
HBA,2016,10,1805.91
HBA,2016,11,1800.18
HBA,2016,12,1791.98
HBA,2017,1,1782.80
