site,year,month,value
TAP,2007,10,1886.14
TAP,2007,11,1879.04
TAP,2007,12,1887.55
TAP,2008,1,1885.99
TAP,2008,2,1893.06
TAP,2008,3,1921.14
TAP,2008,4,1916.82
TAP,2008,5,1883.32
TAP,2008,6,1852.86
TAP,2008,7,1864.94
TAP,2008,8,1933.98
TAP,2008,9,1956.96
TAP,2008,10,1905.40
TAP,2008,11,1874.54
TAP,2008,12,1891.86
TAP,2009,1,1901.41
TAP,2009,2,1909.42
TAP,2009,3,1905.64
TAP,2009,4,1899.44
TAP,2009,5,1896.29
TAP,2009,6,1908.50
TAP,2009,7,1950.31
TAP,2009,8,1964.13
TAP,2009,9,1915.91
TAP,2009,10,1885.45
TAP,2009,11,1902.17
TAP,2009,12,1909.54
TAP,2010,1,1894.94
TAP,2010,2,1906.42
TAP,2010,3,1922.49
TAP,2010,4,1905.45
TAP,2010,5,1924.59
TAP,2010,6,1979.21
TAP,2010,7,1929.06
TAP,2010,8,1890.35
TAP,2010,9,1915.07
TAP,2010,10,1912.75
TAP,2010,11,1902.59
TAP,2010,12,1910.12
TAP,2011,1,1903.18
TAP,2011,2,1904.99
TAP,2011,3,1911.22
TAP,2011,4,1908.56
TAP,2011,5,1930.26
TAP,2011,6,1958.17
TAP,2011,7,1962.63
TAP,2011,8,1945.93
TAP,2011,9,1933.00
TAP,2011,10,1918.05
TAP,2011,11,1910.99
TAP,2011,12,1917.62
TAP,2012,1,1909.86
TAP,2012,2,1925.01
TAP,2012,3,1939.47
TAP,2012,4,1913.95
TAP,2012,5,1901.80
TAP,2012,6,1898.63
TAP,2012,7,1853.23
TAP,2012,8,1852.49
TAP,2012,9,1920.83
TAP,2012,10,1927.34
TAP,2012,11,1910.89
TAP,2012,12,1924.39
TAP,2013,1,1926.03
TAP,2013,2,1926.18
TAP,2013,3,1935.20
TAP,2013,4,1929.35
TAP,2013,5,1940.42
TAP,2013,6,1939.14
TAP,2013,7,1848.68
TAP,2013,8,1864.93
TAP,2013,9,1955.23
TAP,2013,10,1928.64
TAP,2013,11,1901.56
TAP,2013,12,1926.63
TAP,2014,1,1938.71
TAP,2014,2,1956.13
TAP,2014,3,1958.61
TAP,2014,4,1927.59
TAP,2014,5,1951.85
TAP,2014,6,1945.24
TAP,2014,7,1898.81
TAP,2014,8,1934.69
TAP,2014,9,1959.38
TAP,2014,10,1931.80
TAP,2014,11,1933.25
TAP,2014,12,1954.22
TAP,2015,1,1954.76
TAP,2015,2,1946.16
TAP,2015,3,1942.32
TAP,2015,4,1940.81
TAP,2015,5,1955.46
TAP,2015,6,1981.93
