site,year,month,value
SMO,1999,11,1733.32
SMO,1999,12,1731.88
SMO,2000,1,1734.84
SMO,2000,2,1738.55
SMO,2000,3,1738.20
SMO,2000,4,1732.11
SMO,2000,5,1729.21
SMO,2000,6,1732.18
SMO,2000,7,1739.28
SMO,2000,8,1740.89
SMO,2000,9,1740.11
SMO,2000,10,1737.78
SMO,2000,11,1732.73
SMO,2000,12,1728.78
SMO,2001,1,1730.04
SMO,2001,2,1738.61
SMO,2001,3,1735.91
SMO,2001,4,1725.99
SMO,2001,5,1726.94
SMO,2001,6,1731.17
SMO,2001,7,1735.70
SMO,2001,8,1738.77
SMO,2001,9,1737.42
SMO,2001,10,1734.66
SMO,2001,11,1732.30
SMO,2001,12,1729.56
SMO,2002,1,1730.52
SMO,2002,2,1733.09
SMO,2002,3,1728.47
SMO,2002,4,1721.51
SMO,2002,5,1726.54
SMO,2002,6,1733.64
SMO,2002,7,1736.54
SMO,2002,8,1739.45
SMO,2002,9,1738.06
SMO,2002,10,1734.77
SMO,2002,11,1731.21
SMO,2002,12,1730.27
SMO,2003,1,1727.58
SMO,2003,2,1724.85
SMO,2003,3,1732.24
SMO,2003,4,1731.68
SMO,2003,5,1729.11
SMO,2003,6,1734.96
SMO,2003,7,1737.86
SMO,2003,8,1738.62
SMO,2003,9,1739.09
SMO,2003,10,1737.83
SMO,2003,11,1734.30
SMO,2003,12,1735.81
SMO,2004,1,1732.13
SMO,2004,2,1729.31
SMO,2004,3,1738.82
SMO,2004,4,1739.52
SMO,2004,5,1731.00
SMO,2004,6,1734.82
SMO,2004,7,1739.79
SMO,2004,8,1739.58
SMO,2004,9,1737.42
SMO,2004,10,1735.86
SMO,2004,11,1732.59
SMO,2004,12,1725.50
SMO,2005,1,1723.93
SMO,2005,2,1723.25
SMO,2005,3,1726.89
SMO,2005,4,1734.49
SMO,2005,5,1732.48
SMO,2005,6,1731.94
SMO,2005,7,1737.81
SMO,2005,8,1738.04
SMO,2005,9,1735.84
SMO,2005,10,1738.26
SMO,2005,11,1734.77
SMO,2005,12,1733.79
SMO,2006,1,1749.22
SMO,2006,2,1749.65
SMO,2006,3,1732.38
SMO,2006,4,1724.82
SMO,2006,5,1730.28
SMO,2006,6,1733.31
SMO,2006,7,1735.66
SMO,2006,8,1735.74
SMO,2006,9,1737.95
SMO,2006,10,1738.02
SMO,2006,11,1734.04
SMO,2006,12,1729.19
SMO,2007,1,1729.12
SMO,2007,2,1741.19
SMO,2007,3,1742.94
SMO,2007,4,1731.08
SMO,2007,5,1733.03
SMO,2007,6,1741.16
SMO,2007,7,1742.56
SMO,2007,8,1743.19
SMO,2007,9,1743.40
SMO,2007,10,1744.95
SMO,2007,11,1748.53
SMO,2007,12,1749.21
SMO,2008,1,1753.83
SMO,2008,2,1749.22
SMO,2008,3,1737.97
SMO,2008,4,1739.34
SMO,2008,5,1744.42
SMO,2008,6,1748.40
SMO,2008,7,1751.08
SMO,2008,8,1751.48
SMO,2008,9,1748.43
SMO,2008,10,1746.22
SMO,2008,11,1745.67
SMO,2008,12,1748.12
SMO,2009,1,1751.52
SMO,2009,2,1755.15
SMO,2009,3,1758.45
SMO,2009,4,1753.85
SMO,2009,5,1749.65
SMO,2009,6,1750.68
SMO,2009,7,1754.09
SMO,2009,8,1759.76
SMO,2009,9,1757.73
SMO,2009,10,1753.63
SMO,2009,11,1753.57
SMO,2009,12,1747.50
SMO,2010,1,1743.21
SMO,2010,2,1746.88
SMO,2010,3,1745.30
SMO,2010,4,1743.15
SMO,2010,5,1748.48
SMO,2010,6,1756.31
SMO,2010,7,1760.46
SMO,2010,8,1762.32
SMO,2010,9,1763.74
SMO,2010,10,1763.46
SMO,2010,11,1763.23
SMO,2010,12,1765.96
SMO,2011,1,1768.58
SMO,2011,2,1765.67
SMO,2011,3,1755.42
SMO,2011,4,1753.12
SMO,2011,5,1759.93
SMO,2011,6,1761.86
SMO,2011,7,1767.60
SMO,2011,8,1771.10
SMO,2011,9,1769.25
SMO,2011,10,1769.57
SMO,2011,11,1768.18
SMO,2011,12,1766.10
SMO,2012,1,1773.01
SMO,2012,2,1773.96
SMO,2012,3,1764.34
SMO,2012,4,1757.20
SMO,2012,5,1758.55
SMO,2012,6,1768.23
SMO,2012,7,1772.57
SMO,2012,8,1771.87
SMO,2012,9,1770.02
SMO,2012,10,1768.73
SMO,2012,11,1765.63
SMO,2012,12,1765.71
SMO,2013,1,1780.45
SMO,2013,2,1781.03
SMO,2013,3,1766.67
SMO,2013,4,1767.12
SMO,2013,5,1770.09
SMO,2013,6,1770.60
SMO,2013,7,1776.98
SMO,2013,8,1779.61
SMO,2013,9,1780.66
SMO,2013,10,1779.15
SMO,2013,11,1773.03
SMO,2013,12,1777.35
SMO,2014,1,1779.04
SMO,2014,2,1774.98
SMO,2014,3,1773.05
SMO,2014,4,1769.44
SMO,2014,5,1772.69
SMO,2014,6,1782.68
SMO,2014,7,1790.53
SMO,2014,8,1790.95
SMO,2014,9,1787.44
SMO,2014,10,1786.64
