site,year,month,value
ASK,2012,4,1839.64
ASK,2012,5,1830.81
ASK,2012,6,1823.54
ASK,2012,7,1825.50
ASK,2012,8,1835.77
ASK,2012,9,1838.91
ASK,2012,10,1836.65
ASK,2012,11,1844.07
ASK,2012,12,1852.40
ASK,2013,4,1843.18
ASK,2013,5,1835.67
ASK,2013,6,1837.21
ASK,2013,7,1845.31
ASK,2013,8,1846.46
ASK,2013,9,1844.22
ASK,2013,10,1843.70
ASK,2013,11,1856.52
ASK,2013,12,1863.44
ASK,2014,1,1850.81
ASK,2014,2,1855.94
ASK,2014,3,1867.24
ASK,2014,4,1855.04
ASK,2014,5,1844.78
ASK,2014,6,1846.46
ASK,2014,7,1846.89
ASK,2014,8,1849.13
ASK,2014,9,1852.64
ASK,2014,10,1858.26
ASK,2014,11,1864.75
ASK,2014,12,1872.98
ASK,2015,1,1870.42
ASK,2015,2,1873.35
ASK,2015,3,1884.74
ASK,2015,4,1869.99
ASK,2015,5,1857.99
ASK,2015,6,1859.79
ASK,2015,7,1857.00
ASK,2015,8,1856.10
ASK,2015,9,1856.34
ASK,2015,10,1862.64
ASK,2015,11,1873.53
ASK,2015,12,1878.88
ASK,2016,1,1878.51
ASK,2016,2,1875.84
ASK,2016,3,1881.45
ASK,2016,4,1871.38
ASK,2016,5,1857.95
ASK,2016,6,1863.58
ASK,2016,7,1866.20
ASK,2016,8,1872.45
ASK,2016,9,1876.95
ASK,2016,10,1877.16
ASK,2016,11,1884.57
ASK,2016,12,1891.90
ASK,2017,1,1890.78
ASK,2017,2,1889.65
ASK,2017,3,1892.51
ASK,2017,4,1884.74
ASK,2017,5,1869.30
ASK,2017,6,1868.03
ASK,2017,7,1872.37
ASK,2017,8,1876.22
ASK,2017,9,1881.47
ASK,2017,10,1888.29
ASK,2017,11,1892.85
ASK,2017,12,1899.17
ASK,2018,1,1899.41
ASK,2018,2,1896.07
ASK,2018,3,1900.60
ASK,2018,4,1899.01
ASK,2018,5,1886.74
ASK,2018,6,1880.68
ASK,2018,7,1882.84
ASK,2018,8,1889.70
ASK,2018,9,1897.57
ASK,2018,10,1894.79
ASK,2018,11,1896.22
ASK,2018,12,1905.33
