site,year,month,value
BMW,2006,3,1851.68
BMW,2006,4,1844.69
BMW,2006,5,1834.17
BMW,2006,6,1803.91
BMW,2006,7,1782.24
BMW,2006,8,1778.74
BMW,2006,9,1786.39
BMW,2006,10,1815.54
BMW,2006,11,1840.61
BMW,2006,12,1833.11
BMW,2007,1,1838.93
BMW,2007,2,1854.21
BMW,2007,3,1857.01
BMW,2007,4,1869.73
BMW,2007,5,1861.83
BMW,2007,6,1824.24
BMW,2007,7,1791.26
BMW,2007,8,1782.41
BMW,2007,9,1806.41
BMW,2007,10,1835.34
BMW,2007,11,1855.99
BMW,2007,12,1844.19
BMW,2008,1,1838.17
BMW,2008,2,1863.54
BMW,2008,3,1863.99
BMW,2008,4,1846.52
BMW,2008,5,1831.73
BMW,2008,6,1802.65
BMW,2008,7,1781.10
BMW,2008,8,1783.43
BMW,2008,9,1804.49
BMW,2008,10,1847.01
BMW,2008,11,1868.37
BMW,2008,12,1864.32
BMW,2009,1,1866.53
BMW,2009,2,1871.22
BMW,2009,3,1864.01
BMW,2009,4,1867.64
BMW,2009,5,1852.15
BMW,2009,6,1810.24
BMW,2009,7,1794.07
BMW,2009,8,1809.39
BMW,2009,9,1822.57
BMW,2009,10,1830.80
BMW,2009,11,1847.76
BMW,2009,12,1859.91
BMW,2010,1,1860.98
BMW,2010,2,1874.47
BMW,2010,3,1880.74
BMW,2010,4,1871.64
BMW,2010,5,1859.08
BMW,2010,6,1838.96
BMW,2010,7,1816.89
BMW,2010,8,1822.54
BMW,2010,9,1848.19
BMW,2010,10,1875.97
BMW,2010,11,1880.63
BMW,2010,12,1865.78
BMW,2011,1,1871.23
BMW,2011,2,1874.04
BMW,2011,3,1868.90
BMW,2011,4,1875.77
BMW,2011,5,1878.37
BMW,2011,6,1843.34
BMW,2011,7,1824.80
BMW,2011,8,1825.62
BMW,2011,9,1818.92
BMW,2011,10,1848.29
BMW,2011,11,1874.46
BMW,2012,3,1879.61
BMW,2012,4,1870.57
BMW,2012,5,1868.39
BMW,2012,6,1843.23
BMW,2012,7,1812.59
BMW,2012,8,1818.17
BMW,2012,9,1841.59
BMW,2012,10,1863.31
BMW,2012,11,1878.79
BMW,2012,12,1868.22
BMW,2013,1,1875.16
BMW,2013,2,1895.97
BMW,2013,3,1886.04
BMW,2013,4,1875.32
BMW,2013,5,1870.63
BMW,2013,6,1838.35
BMW,2013,7,1814.29
BMW,2013,8,1827.26
BMW,2013,9,1852.58
BMW,2013,10,1869.07
BMW,2013,11,1882.61
BMW,2013,12,1884.41
BMW,2014,1,1872.98
BMW,2014,2,1887.49
BMW,2014,3,1895.08
BMW,2014,4,1889.04
BMW,2014,5,1897.57
BMW,2014,6,1872.10
BMW,2014,7,1846.70
BMW,2014,8,1854.29
BMW,2014,9,1864.59
BMW,2014,10,1882.53
BMW,2014,11,1890.41
BMW,2014,12,1901.78
BMW,2015,1,1909.47
BMW,2015,2,1904.88
BMW,2015,3,1911.90
BMW,2015,4,1912.31
BMW,2015,5,1893.45
BMW,2015,6,1864.72
BMW,2015,7,1837.02
BMW,2015,8,1839.54
BMW,2015,9,1856.74
BMW,2015,10,1887.88
BMW,2015,11,1914.63
BMW,2015,12,1914.64
BMW,2016,1,1911.02
BMW,2016,2,1915.28
BMW,2016,3,1909.73
BMW,2016,4,1905.50
BMW,2016,5,1894.54
BMW,2016,6,1860.10
BMW,2016,7,1846.96
BMW,2016,8,1850.16
BMW,2016,9,1864.36
BMW,2016,10,1904.73
BMW,2016,11,1930.21
BMW,2016,12,1921.11
BMW,2017,1,1914.69
BMW,2017,2,1925.85
BMW,2017,3,1929.01
BMW,2017,4,1921.42
BMW,2017,5,1909.42
BMW,2017,6,1874.56
BMW,2017,7,1852.37
BMW,2017,8,1868.67
BMW,2017,9,1900.48
BMW,2017,10,1917.73
BMW,2017,11,1923.64
BMW,2017,12,1930.31
BMW,2018,1,1925.84
BMW,2018,2,1917.76
BMW,2018,3,1923.31
BMW,2018,4,1919.05
BMW,2018,5,1891.49
BMW,2018,6,1877.99
BMW,2018,7,1870.53
BMW,2018,8,1867.19
BMW,2018,9,1900.37
BMW,2018,10,1929.17
BMW,2018,11,1928.31
BMW,2018,12,1934.93
