site,year,month,value
HUN,2009,10,1937.02
HUN,2009,11,1950.18
HUN,2009,12,1986.06
HUN,2010,1,2031.80
HUN,2010,2,1999.58
HUN,2010,3,1936.40
HUN,2010,4,1899.36
HUN,2010,5,1897.40
HUN,2010,6,1903.29
HUN,2010,7,1898.60
HUN,2010,8,1902.84
HUN,2010,9,1937.99
HUN,2010,10,1981.47
HUN,2010,11,1975.70
HUN,2010,12,1969.65
HUN,2011,1,1988.80
HUN,2011,2,1992.86
HUN,2011,3,1943.67
HUN,2011,4,1895.94
HUN,2011,5,1893.79
HUN,2011,6,1890.96
HUN,2011,7,1897.54
HUN,2011,8,1899.64
HUN,2011,9,1900.87
HUN,2011,10,1953.24
HUN,2011,11,2018.89
HUN,2011,12,1973.61
HUN,2012,1,1951.67
HUN,2012,2,1963.49
HUN,2012,3,1923.00
HUN,2012,4,1896.89
HUN,2012,5,1902.22
HUN,2012,6,1899.54
HUN,2012,7,1892.77
HUN,2012,8,1903.40
HUN,2012,9,1921.12
HUN,2012,10,1952.74
HUN,2012,11,1975.11
HUN,2012,12,1988.73
HUN,2013,1,2009.81
HUN,2013,2,2001.42
HUN,2013,3,1976.32
HUN,2013,4,1944.44
HUN,2013,5,1915.22
HUN,2013,6,1903.07
HUN,2013,7,1896.26
HUN,2013,8,1912.86
HUN,2013,9,1937.09
HUN,2013,10,1948.91
HUN,2013,11,1963.57
HUN,2013,12,1989.06
HUN,2014,1,2029.82
HUN,2014,2,2018.07
HUN,2014,3,1966.66
HUN,2014,4,1940.06
HUN,2014,5,1929.63
HUN,2014,6,1921.23
HUN,2014,7,1917.63
HUN,2014,8,1937.42
HUN,2014,9,1964.50
HUN,2014,10,1972.79
HUN,2014,11,1998.49
HUN,2014,12,2010.43
HUN,2015,1,2001.90
HUN,2015,2,1980.85
HUN,2015,3,1950.12
HUN,2015,4,1938.67
HUN,2015,5,1935.72
HUN,2015,6,1927.64
HUN,2015,7,1929.07
HUN,2015,8,1936.95
HUN,2015,9,1952.02
HUN,2015,10,2000.67
HUN,2015,11,2011.72
HUN,2015,12,2026.30
HUN,2016,1,2030.15
HUN,2016,2,2000.45
HUN,2016,3,1974.54
HUN,2016,4,1945.09
HUN,2016,5,1946.82
HUN,2016,6,1941.47
HUN,2016,7,1928.68
HUN,2016,8,1949.40
HUN,2016,9,1977.44
HUN,2016,10,2001.87
HUN,2016,11,2025.31
HUN,2016,12,2021.92
HUN,2017,1,2079.00
HUN,2017,2,2069.40
HUN,2017,3,1974.70
HUN,2017,4,1963.87
HUN,2017,5,1968.99
HUN,2017,6,1942.37
HUN,2017,7,1938.70
HUN,2017,8,1950.48
HUN,2017,9,1975.32
HUN,2017,10,2002.94
HUN,2017,11,2028.39
HUN,2017,12,2015.67
HUN,2018,1,2010.41
HUN,2018,2,2046.57
HUN,2018,3,2025.48
HUN,2018,4,1974.99
HUN,2018,5,1968.95
HUN,2018,6,1970.57
HUN,2018,7,1962.12
HUN,2018,8,1968.09
HUN,2018,9,1985.87
HUN,2018,10,2004.01
HUN,2018,11,2004.10
HUN,2018,12,2002.02
