site,year,month,value
ASC,1999,12,1733.13
ASC,2000,1,1731.53
ASC,2000,2,1727.19
ASC,2000,3,1727.44
ASC,2000,4,1736.62
ASC,2000,5,1743.79
ASC,2000,6,1746.22
ASC,2000,7,1747.04
ASC,2000,8,1747.44
ASC,2000,9,1744.94
ASC,2000,10,1742.51
ASC,2000,11,1736.29
ASC,2000,12,1725.38
ASC,2001,1,1720.41
ASC,2001,2,1721.15
ASC,2001,3,1726.69
ASC,2001,4,1733.52
ASC,2001,5,1738.01
ASC,2001,9,1743.46
ASC,2001,10,1741.85
ASC,2001,11,1737.10
ASC,2001,12,1732.62
ASC,2002,1,1727.73
ASC,2002,2,1729.52
ASC,2002,3,1732.59
ASC,2002,4,1735.46
ASC,2002,5,1741.85
ASC,2002,6,1744.24
ASC,2002,7,1746.67
ASC,2002,8,1747.72
ASC,2002,9,1746.11
ASC,2002,10,1743.55
ASC,2002,11,1738.05
ASC,2002,12,1733.15
ASC,2003,1,1725.99
ASC,2003,2,1720.87
ASC,2003,3,1727.27
ASC,2003,4,1739.12
ASC,2003,5,1744.36
ASC,2003,6,1746.28
ASC,2003,7,1747.68
ASC,2003,8,1748.30
ASC,2003,9,1749.54
ASC,2003,10,1746.82
ASC,2003,11,1741.58
ASC,2003,12,1732.82
ASC,2004,1,1727.39
ASC,2004,2,1731.06
ASC,2004,3,1735.96
ASC,2004,4,1743.12
ASC,2004,5,1749.43
ASC,2004,6,1751.80
ASC,2004,7,1750.98
ASC,2004,8,1748.88
ASC,2004,9,1747.09
ASC,2004,10,1743.88
ASC,2004,11,1739.71
ASC,2004,12,1731.08
ASC,2005,1,1725.07
ASC,2005,2,1727.30
ASC,2005,3,1732.99
ASC,2005,4,1736.03
ASC,2005,5,1735.57
ASC,2005,6,1741.47
ASC,2005,7,1745.77
ASC,2005,8,1743.78
ASC,2005,9,1742.78
ASC,2005,10,1742.10
ASC,2005,11,1739.67
ASC,2005,12,1732.84
ASC,2006,1,1726.64
ASC,2006,2,1727.00
ASC,2006,3,1731.46
ASC,2006,4,1732.23
ASC,2006,5,1736.07
ASC,2006,6,1742.82
ASC,2006,7,1744.35
ASC,2006,8,1746.59
ASC,2006,9,1746.99
ASC,2006,10,1743.50
ASC,2006,11,1738.02
ASC,2006,12,1729.69
ASC,2007,1,1726.57
ASC,2007,2,1728.93
ASC,2007,3,1736.12
ASC,2007,4,1744.91
ASC,2007,5,1745.99
ASC,2007,6,1748.88
ASC,2007,7,1754.11
ASC,2007,8,1753.36
ASC,2007,9,1754.62
ASC,2007,10,1752.70
ASC,2007,11,1744.60
ASC,2007,12,1742.42
ASC,2008,1,1742.19
ASC,2008,2,1741.58
ASC,2008,3,1746.16
ASC,2008,4,1751.94
ASC,2008,5,1750.84
ASC,2008,6,1753.36
ASC,2008,7,1760.43
ASC,2008,8,1762.81
ASC,2008,9,1761.48
ASC,2008,10,1756.89
ASC,2008,11,1753.38
ASC,2008,12,1747.98
ASC,2009,1,1740.41
ASC,2009,2,1740.48
ASC,2009,3,1748.47
ASC,2009,4,1755.12
ASC,2009,5,1758.15
ASC,2009,6,1761.89
ASC,2009,7,1764.90
ASC,2009,8,1766.91
ASC,2009,9,1766.30
ASC,2009,10,1762.11
ASC,2009,11,1757.75
ASC,2009,12,1750.15
ASC,2010,1,1746.33
ASC,2010,2,1750.92
ASC,2010,3,1754.06
ASC,2010,4,1757.69
ASC,2010,5,1762.30
ASC,2010,6,1766.95
ASC,2010,7,1767.76
ASC,2010,8,1768.76
ASC,2010,9,1771.97
ASC,2010,10,1769.56
ASC,2010,11,1765.97
ASC,2010,12,1764.04
ASC,2011,1,1755.70
ASC,2011,2,1751.21
ASC,2011,3,1760.64
ASC,2011,4,1766.13
ASC,2011,5,1769.09
ASC,2011,6,1775.20
ASC,2011,7,1777.79
ASC,2011,8,1779.11
ASC,2011,9,1777.68
ASC,2011,10,1773.04
ASC,2011,11,1768.50
ASC,2011,12,1765.81
ASC,2012,1,1761.44
ASC,2012,2,1757.58
ASC,2012,3,1763.52
ASC,2012,4,1774.03
ASC,2012,5,1776.55
ASC,2012,6,1775.47
ASC,2012,7,1779.88
ASC,2012,8,1779.60
ASC,2012,9,1776.66
ASC,2012,10,1774.66
ASC,2012,11,1774.55
ASC,2012,12,1770.99
ASC,2013,1,1761.87
ASC,2013,2,1761.44
ASC,2013,3,1767.21
ASC,2013,4,1774.58
ASC,2013,5,1779.94
ASC,2013,6,1783.08
ASC,2013,7,1787.80
ASC,2013,8,1787.52
ASC,2013,9,1783.18
ASC,2013,10,1778.91
ASC,2013,11,1778.67
ASC,2013,12,1777.54
ASC,2014,1,1768.87
ASC,2014,2,1767.37
ASC,2014,3,1778.61
ASC,2014,4,1788.03
ASC,2014,5,1789.11
ASC,2014,6,1790.58
ASC,2014,7,1794.65
ASC,2014,8,1799.02
ASC,2014,9,1798.01
ASC,2014,10,1792.25
ASC,2014,11,1789.51
ASC,2014,12,1785.25
ASC,2015,1,1776.23
ASC,2015,2,1775.48
ASC,2015,3,1783.49
ASC,2015,4,1795.51
ASC,2015,5,1802.11
ASC,2015,6,1802.21
ASC,2015,7,1804.37
ASC,2015,8,1806.77
ASC,2015,9,1807.19
ASC,2015,10,1804.19
ASC,2015,11,1800.81
ASC,2015,12,1794.14
ASC,2016,1,1787.36
ASC,2016,2,1788.84
ASC,2016,3,1794.79
ASC,2016,4,1799.62
ASC,2016,5,1804.30
ASC,2016,6,1811.49
ASC,2016,7,1815.63
ASC,2016,8,1813.83
ASC,2016,9,1810.12
ASC,2016,10,1807.91
ASC,2016,11,1802.65
ASC,2016,12,1794.88
ASC,2017,1,1792.10
ASC,2017,2,1795.10
ASC,2017,3,1801.95
ASC,2017,4,1807.33
ASC,2017,5,1812.82
ASC,2017,6,1818.85
ASC,2017,7,1821.78
ASC,2017,8,1822.75
ASC,2017,9,1819.66
ASC,2017,10,1818.51
ASC,2017,11,1817.52
ASC,2017,12,1809.23
ASC,2018,1,1803.58
ASC,2018,2,1806.84
ASC,2018,3,1814.63
ASC,2018,4,1820.40
ASC,2018,5,1825.55
ASC,2018,6,1833.58
ASC,2018,7,1833.89
ASC,2018,8,1829.44
ASC,2018,9,1830.92
ASC,2018,10,1829.36
ASC,2018,11,1822.75
ASC,2018,12,1817.81
