site,year,month,value
ICE,2009,5,1874.05
ICE,2009,6,1866.76
ICE,2009,7,1854.90
ICE,2009,8,1853.15
ICE,2009,9,1866.09
ICE,2009,10,1876.10
ICE,2009,11,1883.07
ICE,2009,12,1884.45
ICE,2010,1,1878.44
ICE,2010,2,1879.94
ICE,2010,3,1885.66
ICE,2010,4,1883.77
ICE,2010,5,1871.53
ICE,2010,6,1860.94
ICE,2010,7,1853.91
ICE,2010,8,1857.47
ICE,2010,9,1869.29
ICE,2010,10,1875.77
ICE,2010,11,1880.56
ICE,2010,12,1883.44
ICE,2011,1,1880.10
ICE,2011,2,1882.01
ICE,2011,3,1885.14
ICE,2011,4,1886.07
ICE,2011,5,1879.55
ICE,2011,6,1865.89
ICE,2011,7,1860.22
ICE,2011,8,1865.39
ICE,2011,9,1872.69
ICE,2011,10,1881.61
ICE,2011,11,1891.58
ICE,2011,12,1896.59
ICE,2012,1,1889.02
ICE,2012,2,1886.27
ICE,2012,3,1890.31
ICE,2012,4,1890.72
ICE,2012,5,1883.80
ICE,2012,6,1867.55
ICE,2012,7,1859.60
ICE,2012,8,1873.28
ICE,2012,9,1887.13
ICE,2012,10,1886.67
ICE,2012,11,1887.58
ICE,2012,12,1899.88
ICE,2013,1,1904.41
ICE,2013,2,1898.84
ICE,2013,3,1895.53
ICE,2013,4,1898.36
ICE,2013,5,1890.28
ICE,2013,6,1875.32
ICE,2013,7,1871.64
ICE,2013,8,1872.94
ICE,2013,9,1879.98
ICE,2013,10,1887.90
ICE,2013,11,1895.42
ICE,2013,12,1904.33
ICE,2014,1,1912.43
ICE,2014,2,1914.42
ICE,2014,3,1908.27
ICE,2014,4,1904.50
ICE,2014,5,1897.78
ICE,2014,6,1885.03
ICE,2014,7,1879.15
ICE,2014,8,1882.48
ICE,2014,9,1898.73
ICE,2014,10,1910.37
ICE,2014,11,1912.13
ICE,2014,12,1915.43
ICE,2015,1,1916.52
ICE,2015,2,1915.71
ICE,2015,3,1918.03
ICE,2015,4,1917.22
ICE,2015,5,1908.61
ICE,2015,6,1896.16
ICE,2015,7,1890.81
ICE,2015,8,1905.24
ICE,2015,9,1917.09
ICE,2015,10,1914.93
ICE,2015,11,1919.78
ICE,2015,12,1925.34
ICE,2016,1,1926.47
ICE,2016,2,1928.18
ICE,2016,3,1929.94
ICE,2016,4,1926.86
ICE,2016,5,1913.83
ICE,2016,6,1903.46
ICE,2016,7,1900.18
ICE,2016,8,1907.72
ICE,2016,9,1923.47
ICE,2016,10,1929.30
ICE,2016,11,1930.71
ICE,2016,12,1936.19
ICE,2017,1,1935.02
ICE,2017,2,1937.10
ICE,2017,3,1940.84
ICE,2017,4,1934.58
ICE,2017,5,1925.87
ICE,2017,6,1912.34
ICE,2017,10,1931.82
ICE,2017,11,1937.33
ICE,2017,12,1942.87
ICE,2018,1,1947.44
ICE,2018,2,1946.77
ICE,2018,3,1945.79
ICE,2018,4,1944.39
ICE,2018,5,1934.84
ICE,2018,6,1920.70
ICE,2018,7,1909.19
ICE,2018,8,1916.70
ICE,2018,9,1930.17
ICE,2018,10,1936.66
ICE,2018,11,1945.16
ICE,2018,12,1944.89
