site,year,month,value
PSA,1999,11,1735.33
PSA,1999,12,1729.11
PSA,2000,1,1720.34
PSA,2000,2,1713.02
PSA,2000,3,1711.34
PSA,2000,4,1715.63
PSA,2000,5,1723.18
PSA,2000,6,1729.57
PSA,2000,7,1735.91
PSA,2000,8,1740.11
PSA,2000,9,1741.29
PSA,2000,10,1740.26
PSA,2000,11,1736.49
PSA,2000,12,1728.33
PSA,2001,1,1718.16
PSA,2001,2,1711.90
PSA,2001,3,1710.20
PSA,2001,4,1713.76
PSA,2001,5,1720.71
PSA,2001,6,1728.94
PSA,2001,7,1735.56
PSA,2001,8,1739.35
PSA,2001,9,1741.30
PSA,2001,10,1740.19
PSA,2001,11,1735.76
PSA,2001,12,1727.65
PSA,2002,1,1718.27
PSA,2002,2,1712.72
PSA,2002,3,1711.68
PSA,2002,4,1715.65
PSA,2002,5,1722.16
PSA,2002,6,1729.69
PSA,2002,7,1736.83
PSA,2002,8,1742.38
PSA,2002,9,1744.53
PSA,2002,10,1742.78
PSA,2002,11,1737.86
PSA,2002,12,1729.53
PSA,2003,1,1720.10
PSA,2003,2,1713.84
PSA,2003,3,1713.46
PSA,2003,4,1716.87
PSA,2003,5,1723.19
PSA,2003,6,1731.03
PSA,2003,7,1737.93
PSA,2003,8,1743.00
PSA,2003,9,1744.54
PSA,2003,10,1742.94
PSA,2003,11,1738.20
PSA,2003,12,1730.40
PSA,2004,1,1721.06
PSA,2004,2,1714.27
PSA,2004,3,1711.71
PSA,2004,4,1714.09
PSA,2004,5,1721.69
PSA,2004,6,1729.82
PSA,2004,7,1736.70
PSA,2004,8,1741.42
PSA,2004,9,1742.90
PSA,2004,10,1741.24
PSA,2004,11,1736.75
PSA,2004,12,1730.10
PSA,2005,1,1719.32
PSA,2005,2,1710.90
PSA,2005,3,1709.18
PSA,2005,4,1712.74
PSA,2005,5,1720.37
PSA,2005,6,1727.46
PSA,2005,7,1733.92
PSA,2005,8,1738.24
PSA,2005,9,1739.97
PSA,2005,10,1739.72
PSA,2005,11,1735.96
PSA,2005,12,1727.82
PSA,2006,1,1717.88
PSA,2006,2,1711.42
PSA,2006,3,1709.75
PSA,2006,4,1712.44
PSA,2006,5,1719.73
PSA,2006,6,1727.27
PSA,2006,7,1732.44
PSA,2006,8,1737.44
PSA,2006,9,1740.15
PSA,2006,10,1739.28
PSA,2006,11,1734.77
PSA,2006,12,1726.77
PSA,2007,1,1718.36
PSA,2007,2,1712.71
PSA,2007,3,1712.49
PSA,2007,4,1718.21
PSA,2007,5,1725.75
PSA,2007,6,1733.89
PSA,2007,7,1740.78
PSA,2007,8,1745.67
PSA,2007,9,1748.25
PSA,2007,10,1747.48
PSA,2007,11,1744.11
PSA,2007,12,1737.20
PSA,2008,1,1728.65
PSA,2008,2,1722.67
PSA,2008,3,1721.96
PSA,2008,4,1727.94
PSA,2008,5,1735.45
PSA,2008,6,1741.35
PSA,2008,7,1747.52
PSA,2008,8,1753.48
PSA,2008,9,1755.35
PSA,2008,10,1754.60
PSA,2008,11,1750.65
PSA,2008,12,1741.90
PSA,2009,1,1730.51
PSA,2009,2,1723.88
PSA,2009,3,1724.77
PSA,2009,4,1728.56
PSA,2009,5,1735.29
PSA,2009,6,1743.82
PSA,2009,7,1750.86
PSA,2009,8,1756.77
PSA,2009,9,1759.60
PSA,2009,10,1758.39
PSA,2009,11,1753.10
PSA,2009,12,1745.60
PSA,2010,1,1736.80
PSA,2010,2,1731.64
PSA,2010,3,1731.85
PSA,2010,4,1735.40
PSA,2010,5,1742.81
PSA,2010,6,1750.45
PSA,2010,7,1758.29
PSA,2010,8,1764.74
PSA,2010,9,1766.56
PSA,2010,10,1765.73
PSA,2010,11,1761.37
PSA,2010,12,1754.63
PSA,2011,1,1745.57
PSA,2011,2,1738.72
PSA,2011,3,1738.04
PSA,2011,4,1743.08
PSA,2011,5,1751.96
PSA,2011,6,1759.11
PSA,2011,7,1765.68
PSA,2011,8,1771.47
PSA,2011,9,1773.41
PSA,2011,10,1771.24
PSA,2011,11,1765.67
PSA,2011,12,1757.11
PSA,2012,1,1748.11
PSA,2012,2,1743.09
PSA,2012,3,1742.49
PSA,2012,4,1747.90
PSA,2012,5,1754.71
PSA,2012,6,1761.22
PSA,2012,7,1768.36
PSA,2012,8,1773.52
PSA,2012,9,1776.64
PSA,2012,10,1775.79
PSA,2012,11,1771.55
PSA,2012,12,1763.50
PSA,2013,1,1754.09
PSA,2013,2,1748.36
PSA,2013,3,1747.92
PSA,2013,4,1752.89
PSA,2013,5,1758.34
PSA,2013,6,1765.19
PSA,2013,7,1772.80
PSA,2013,8,1778.04
PSA,2013,9,1780.57
PSA,2013,10,1779.47
PSA,2013,11,1774.47
PSA,2013,12,1766.40
PSA,2014,1,1757.71
PSA,2014,2,1751.91
PSA,2014,3,1752.61
PSA,2014,4,1759.00
PSA,2014,5,1767.81
PSA,2014,6,1776.50
PSA,2014,7,1783.42
PSA,2014,8,1790.54
PSA,2014,9,1793.66
PSA,2014,10,1791.72
PSA,2014,11,1786.85
PSA,2014,12,1779.28
PSA,2015,1,1770.49
PSA,2015,2,1765.08
PSA,2015,3,1765.65
PSA,2015,4,1770.85
PSA,2015,5,1777.99
PSA,2015,6,1785.59
PSA,2015,7,1793.19
PSA,2015,8,1799.39
PSA,2015,9,1802.02
PSA,2015,10,1800.89
PSA,2015,11,1796.00
PSA,2015,12,1788.51
PSA,2016,1,1780.18
PSA,2016,2,1775.05
PSA,2016,3,1774.30
PSA,2016,4,1778.47
PSA,2016,5,1786.14
PSA,2016,6,1793.38
PSA,2016,7,1800.10
PSA,2016,8,1805.50
PSA,2016,9,1808.30
PSA,2016,10,1806.18
PSA,2016,11,1800.34
PSA,2016,12,1792.70
PSA,2017,1,1782.97
PSA,2017,2,1776.72
PSA,2017,3,1776.47
PSA,2017,4,1782.48
PSA,2017,5,1791.24
PSA,2017,6,1797.91
PSA,2017,7,1805.49
PSA,2017,8,1813.25
PSA,2017,9,1816.04
PSA,2017,10,1815.14
PSA,2017,11,1811.89
PSA,2017,12,1804.50
PSA,2018,1,1794.65
PSA,2018,2,1788.81
